word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
rope,snake,0.803817,3339,2218,446,314
fiber,potassium,0.803684,7149,6648,750,706
brisk,lively,0.803646,409,391,457,433
mound,pile,0.802855,9763,8992,6651,6254
shoulder,belly,0.802066,2527,1609,3157,1364
bright,vibrant,0.801937,5834,5662,351,344
common,popular,0.801848,466,450,569,556
assembly,assemble,0.800297,2967,2793,16128,15275
boiler,double,0.799459,23691,20794,47495,41949
winter,autumn,0.799162,3509,3285,1381,1355
stout,beer,0.798837,978,627,18838,11872
shrimp,seafood,0.797601,120378,38939,11365,7631
delicious,excellent,0.797208,20260,19492,3069,3017
salmon,fish,0.796997,58542,18829,108854,42674
ultimate,classic,0.796289,1979,1944,5086,4945
delicious,terrific,0.795212,20260,19492,500,499
spaghetti,macaroni,0.794588,43880,24377,34120,16430
smell,fragrance,0.793311,4381,4104,859,813
cupboard,pantry,0.792405,372,360,791,771
gap,space,0.791884,481,451,8310,7966
strawberry,peach,0.787301,33688,25070,20202,13720
parallel,horizontal,0.78661,1214,1146,1117,1014
tooth,toothpick,0.785659,1320,1263,47507,45665
hook,paddle,0.785373,5257,4364,10457,9004
outward,upward,0.784669,607,579,413,402
vertical,parallel,0.784392,920,796,1214,1146
excellent,terrific,0.782981,3069,3017,500,499
delightful,unique,0.782646,463,461,448,444
sodium,potassium,0.782113,7533,6923,750,706
delightful,terrific,0.782105,463,461,500,499
vitamin,potassium,0.781745,2349,1241,750,706
film,cling,0.781513,4211,3524,3650,3000
lemon,lime,0.781301,268966,186775,80588,54806
cocktail,shaker,0.78117,17921,13596,9114,7322
value,potassium,0.779715,461,449,750,706
smash,crush,0.779609,4036,3784,19653,18645
mound,heap,0.778166,9763,8992,893,876
wing,joint,0.777821,3869,2899,1387,1113
stalk,stem,0.777688,2623,2182,12704,10980
seaweed,sushi,0.777581,2634,1563,3822,1491
slip,slide,0.777469,3421,3300,11490,10242
joint,backbone,0.777365,1387,1113,1001,745
protein,sodium,0.77712,10322,9072,7533,6923
source,element,0.776898,3850,3657,1070,1025
quickie,speedy,0.776092,339,333,638,633
snake,pencil,0.775997,446,314,567,500
mixer,attachment,0.775798,125492,96810,15049,12629
rope,strand,0.775144,3339,2218,565,361
ultimate,famous,0.773984,1979,1944,1932,1902
basket,steamer,0.773669,6754,4734,9728,5988
raisin,nut,0.772475,8368,7385,18770,16744
enhance,improve,0.772441,626,617,567,555
fabulous,marvelous,0.77168,1062,1048,318,318
carton,tub,0.771498,1113,888,1174,980
freezer,fridge,0.771449,48748,35818,37587,31200
molten,lava,0.771395,536,507,500,431
cocktail,martini,0.770987,17921,13596,4739,3171
fabulous,classic,0.770332,1062,1048,5086,4945
brandy,port,0.770297,10593,8116,3555,2350
pulp,flesh,0.769134,14365,9719,14760,11218
escape,vent,0.767164,4476,4425,2457,2278
spiral,coil,0.767118,1891,1663,629,491
consider,recommend,0.766677,659,645,4792,4556
fiber,calcium,0.766541,7149,6648,1608,1475
cucumber,avocado,0.76641,29855,19767,32835,19989
lobster,claw,0.76638,10961,3598,539,377
treat,snack,0.766327,2462,2344,5092,4697
store,container,0.766273,67117,64308,76080,67912
goose,hen,0.765913,1474,420,2078,1148
onion,celery,0.765753,441021,349305,103983,89646
salmon,swordfish,0.763926,58542,18829,2333,990
incision,slit,0.76362,531,460,5983,5306
fruit,peach,0.76336,93511,57766,20202,13720
deluxe,speedy,0.762339,1358,1339,638,633
fabulous,decadent,0.762058,1062,1048,757,747
unique,popular,0.761549,448,444,569,556
manual,select,0.761201,904,842,3849,3314
carcass,bone,0.761141,1057,693,15563,12492
value,vitamin,0.761024,461,449,2349,1241
raisin,oatmeal,0.760898,8368,7385,25461,19089
subtle,intense,0.760692,468,461,640,627
hammer,cleaver,0.760544,714,664,736,680
uniform,consistent,0.760188,3867,3702,766,734
mango,avocado,0.759973,17207,9134,32835,19989
fabulous,famous,0.759898,1062,1048,1932,1902
fabulous,divine,0.759739,1062,1048,576,567
draft,spot,0.759723,769,702,2769,2449
crease,triangle,0.758745,451,363,5355,3960
value,calcium,0.758204,461,449,1608,1475
seafood,crab,0.757779,11365,7631,26918,13510
fabulous,ultimate,0.757474,1062,1048,1979,1944
quickie,deluxe,0.757444,339,333,1358,1339
vertical,cross,0.757442,920,796,2838,2477
tacky,elastic,0.756891,1157,1080,9252,8897
outer,inner,0.75682,9098,8463,2565,2300
pasta,macaroni,0.75624,168870,66383,34120,16430
divine,heavenly,0.756214,576,567,1735,1719
classic,famous,0.755931,5086,4945,1932,1902
bird,hen,0.75547,5478,2881,2078,1148
crab,lobster,0.755342,26918,13510,10961,3598
health,local,0.755308,950,913,1235,1189
gap,margin,0.755056,481,451,547,501
macaroni,elbow,0.754657,34120,16430,1052,966
thumb,finger,0.754601,3614,3355,9477,8567
suit,personal,0.754037,1898,1862,1872,1827
shoulder,rib,0.753778,2527,1609,4466,3168
refresh,plunge,0.753653,1670,1565,3059,2927
incredible,fantastic,0.753398,434,428,1030,1022
flavor,intense,0.752931,31661,28297,640,627
ultimate,deluxe,0.752804,1979,1944,1358,1339
pork,beef,0.752458,146549,53902,191114,106065
seafood,lobster,0.752322,11365,7631,10961,3598
local,shop,0.7521,1235,1189,466,446
subtle,enhance,0.751774,468,461,626,617
platter,plate,0.750978,56274,50488,140468,113595
festive,elegant,0.750806,1506,1492,1143,1133
season,pepper,0.750417,230929,185418,699658,518501
cavity,bird,0.750169,8407,5958,5478,2881
trout,fish,0.749531,4306,1668,108854,42674
mix,blend,0.74927,1089485,760785,186120,160479
decadent,luscious,0.747654,757,747,859,850
fabulous,terrific,0.747642,1062,1048,500,499
breast,leg,0.74679,35513,22459,4075,2711
divine,fantastic,0.746752,576,567,1030,1022
shank,shoulder,0.746396,999,633,2527,1609
variation,note,0.74615,5255,4661,49624,45029
jam,marmalade,0.74584,25980,15979,6673,4419
shrimp,lobster,0.745769,120378,38939,10961,3598
peach,raspberry,0.745289,20202,13720,16284,11320
protein,potassium,0.74524,10322,9072,750,706
downward,upward,0.745144,441,428,413,402
shrimp,squid,0.744724,120378,38939,4773,1479
technique,method,0.744176,932,866,7981,6683
skin,flesh,0.744119,65764,45875,14760,11218
useful,handy,0.743944,326,310,1462,1434
local,gourmet,0.743572,1235,1189,1722,1653
thumb,dent,0.743014,3614,3355,462,385
breast,hen,0.742732,35513,22459,2078,1148
tonic,martini,0.742543,498,345,4739,3171
peach,cranberry,0.742038,20202,13720,25711,18458
adjust,correct,0.741349,38478,36137,2658,2586
consider,suggest,0.740579,659,645,1982,1918
scatter,sprinkle,0.740417,14028,12809,459441,392085
index,finger,0.74031,803,722,9477,8567
expensive,common,0.740152,397,385,466,450
heavenly,mystery,0.73989,1735,1719,305,300
texture,appearance,0.739775,16686,15515,1337,1307
marvelous,fantastic,0.739729,318,318,1030,1022
fruity,tropical,0.739445,1762,1675,2689,2529
shrink,collapse,0.738933,1376,1346,631,615
summertime,picnic,0.738684,495,486,1284,1172
vodka,shaker,0.738669,8281,5930,9114,7322
pint,sterile,0.738651,5814,5229,1020,982
rope,circle,0.738575,3339,2218,24402,18157
duck,hen,0.738302,14375,3291,2078,1148
mortar,grind,0.73825,6565,5916,17226,15694
lovely,unique,0.738249,2335,2231,448,444
bottle,jar,0.738164,9179,7378,37238,26487
rope,pencil,0.738029,3339,2218,567,500
pitcher,shaker,0.737993,9307,7663,9114,7322
fancy,creative,0.737356,2373,2313,879,863
wet,dry,0.737216,34358,29910,244075,205476
swordfish,fish,0.736703,2333,990,108854,42674
upper,position,0.736437,4952,4557,14428,13470
mess,messy,0.736413,2090,2004,1350,1307
bran,oatmeal,0.736134,7327,4775,25461,19089
mortar,grinder,0.735964,6565,5916,6318,5504
joint,leg,0.735955,1387,1113,4075,2711
veal,liver,0.735779,13098,4857,5539,2492
accompany,offer,0.734785,983,978,690,677
choose,decide,0.734646,4621,4429,1068,1028
fantastic,unique,0.734264,1030,1022,448,444
chimney,charcoal,0.734043,687,476,8626,6419
raspberry,cranberry,0.733953,16284,11320,25711,18458
circular,motion,0.733924,2869,2714,3077,2903
watermelon,papaya,0.733378,7206,3021,2854,1476
avocado,papaya,0.733331,32835,19989,2854,1476
shaker,tonic,0.73311,9114,7322,498,345
classic,gourmet,0.733052,5086,4945,1722,1653
mellow,improve,0.732404,905,888,567,555
lime,mango,0.732012,80588,54806,17207,9134
incredible,unique,0.7316,434,428,448,444
jar,container,0.731507,37238,26487,76080,67912
grapefruit,watermelon,0.731456,7159,3518,7206,3021
delightful,incredible,0.731311,463,461,434,428
decadent,elegant,0.731001,757,747,1143,1133
cocoa,espresso,0.73038,53217,42832,6417,4159
stalk,bulb,0.730345,2623,2182,2602,1850
waffle,pancake,0.73008,7896,3524,14892,9601
bench,ruler,0.729847,1095,911,401,346
delightful,lovely,0.729654,463,461,2335,2231
simmer,boil,0.729221,365022,282261,465659,360310
pitcher,jug,0.729118,9307,7663,2586,2149
electric,attachment,0.728981,63824,58431,15049,12629
thin,thick,0.728305,77768,70429,144560,131550
delightful,exotic,0.728271,463,461,426,403
heavenly,delight,0.728174,1735,1719,6065,5950
tricky,messy,0.728117,489,485,1350,1307
angle,bias,0.72809,2894,2727,1304,1284
trout,catfish,0.727827,4306,1668,2907,1446
delightful,elegant,0.727316,463,461,1143,1133
fabulous,summertime,0.727191,1062,1048,495,486
register,internal,0.727164,843,778,8189,7574
helpful,useful,0.727113,843,815,326,310
dirt,sand,0.727076,3023,2602,3084,2833
soda,cocoa,0.726814,110174,105869,53217,42832
fantastic,excellent,0.726737,1030,1022,3069,3017
chocolate,fudge,0.726458,300001,138265,22149,16985
suggestion,menu,0.726336,1223,1187,432,421
germ,bran,0.726308,2945,2606,7327,4775
beef,hamburger,0.726239,191114,106065,26971,19454
neck,cavity,0.726041,4415,2991,8407,5958
mocha,espresso,0.725707,3166,2743,6417,4159
cordial,tonic,0.725574,458,344,498,345
rhubarb,blueberry,0.725147,15525,5866,16490,13284
famous,gourmet,0.724046,1932,1902,1722,1653
effort,messy,0.723962,461,459,1350,1307
tequila,lime,0.723824,3999,2989,80588,54806
various,variety,0.723796,1014,994,2358,2270
tall,martini,0.723568,5296,5153,4739,3171
shank,leg,0.723351,999,633,4075,2711
carcass,neck,0.723157,1057,693,4415,2991
chicken,breast,0.722817,727637,220222,35513,22459
strand,snake,0.722091,565,361,446,314
rhubarb,peach,0.722041,15525,5866,20202,13720
smash,bash,0.72174,4036,3784,332,310
joint,bone,0.721598,1387,1113,15563,12492
useful,convenient,0.721565,326,310,468,460
fiber,value,0.721206,7149,6648,461,449
harvest,winter,0.720956,1685,1649,3509,3285
yellow,purple,0.720932,18831,16733,1908,1576
fiber,vitamin,0.720809,7149,6648,2349,1241
lovely,rich,0.720788,2335,2231,7659,7315
garden,summer,0.720737,4073,3908,9199,8621
vodka,cordial,0.720573,8281,5930,458,344
messy,difficult,0.720477,1350,1307,1880,1825
ultimate,speedy,0.720058,1979,1944,638,633
shoulder,roast,0.71981,2527,1609,96847,53372
trout,mackerel,0.719769,4306,1668,1068,519
trick,experience,0.719731,1165,1134,668,646
neat,cigar,0.719666,1499,1456,588,531
mellow,enhance,0.71956,905,888,626,617
local,trader,0.719237,1235,1189,338,316
cherry,grape,0.718938,34893,25873,6964,4948
variation,version,0.71868,5255,4661,5057,4445
fantastic,popular,0.718447,1030,1022,569,556
rhubarb,fruit,0.718256,15525,5866,93511,57766
classic,foolproof,0.717836,5086,4945,606,592
leak,spill,0.717572,714,702,825,804
trick,tricky,0.71739,1165,1134,489,485
sterile,jar,0.717007,1020,982,37238,26487
recipe,classic,0.716908,144783,125272,5086,4945
diamond,pattern,0.716651,2143,1892,7012,6555
ultimate,incredible,0.716617,1979,1944,434,428
champagne,tonic,0.716175,4945,3142,498,345
vodka,tonic,0.71594,8281,5930,498,345
watermelon,cucumber,0.715763,7206,3021,29855,19767
pitcher,tonic,0.715424,9307,7663,498,345
delightful,excellent,0.715109,463,461,3069,3017
champagne,vodka,0.714973,4945,3142,8281,5930
cracker,crumb,0.714925,28744,23843,19530,15425
handy,nearby,0.714912,1462,1434,569,553
snake,coil,0.714715,446,314,629,491
glass,ceramic,0.714641,78152,65891,3763,3588
pioneer,famous,0.714402,358,343,1932,1902
delightful,divine,0.714008,463,461,576,567
helpful,handy,0.713696,843,815,1462,1434
fabulous,hearty,0.713669,1062,1048,4048,3997
cordial,martini,0.713548,458,344,4739,3171
lift,slide,0.713527,17599,16236,11490,10242
expensive,popular,0.713149,397,385,569,556
winter,summertime,0.713016,3509,3285,495,486
watermelon,mango,0.712987,7206,3021,17207,9134
delightful,popular,0.712863,463,461,569,556
steep,brew,0.712748,6613,6299,1461,1219
middle,upper,0.71269,44018,40029,4952,4557
raisin,prune,0.712653,8368,7385,1680,1295
waffle,iron,0.712514,7896,3524,20319,16007
classic,farmhouse,0.711647,5086,4945,332,325
cake,cheesecake,0.711348,368036,153244,27700,14915
jar,screw,0.711278,37238,26487,2598,2392
blueberry,cranberry,0.711032,16490,13284,25711,18458
bird,leg,0.711008,5478,2881,4075,2711
paint,brush,0.710962,2507,1897,108208,87657
variation,suggestion,0.710595,5255,4661,1223,1187
mystery,famous,0.710579,305,300,1932,1902
caramel,fudge,0.710511,39598,21145,22149,16985
variety,selection,0.710468,2358,2270,320,317
function,mode,0.710377,653,543,765,671
endless,creative,0.710261,398,396,879,863
summer,autumn,0.710215,9199,8621,1381,1355
vertical,pattern,0.710072,920,796,7012,6555
melon,papaya,0.710032,6646,3968,2854,1476
fabulous,elegant,0.709654,1062,1048,1143,1133
rinse,refresh,0.709628,59056,54841,1670,1565
local,available,0.709592,1235,1189,5417,5077
fruit,strawberry,0.709588,93511,57766,33688,25070
expand,swell,0.709305,1484,1444,604,594
lazy,shortcut,0.709065,1740,1688,560,549
subtle,lovely,0.709045,468,461,2335,2231
port,cider,0.708718,3555,2350,14321,9805
shank,rib,0.708576,999,633,4466,3168
bone,backbone,0.707934,15563,12492,1001,745
chocolate,caramel,0.707701,300001,138265,39598,21145
decorate,decoration,0.707646,14266,13584,1881,1767
pork,belly,0.707236,146549,53902,3157,1364
local,farmers,0.707178,1235,1189,865,805
pitcher,cordial,0.706921,9307,7663,458,344
marrow,shank,0.70676,708,337,999,633
classic,deluxe,0.706695,5086,4945,1358,1339
brittle,candy,0.706672,4734,3568,31229,21346
lemonade,pitcher,0.706624,6577,4765,9307,7663
slit,cross,0.706454,5983,5306,2838,2477
classic,pioneer,0.706281,5086,4945,358,343
supper,brunch,0.706253,2276,2250,2537,2490
soup,stew,0.706199,248412,152282,29350,20231
incredible,marvelous,0.706173,434,428,318,318
lettuce,coleslaw,0.706144,48542,37699,5349,3971
massage,rub,0.706032,2182,2046,46480,38812
patient,rush,0.705839,708,691,619,603
courtesy,magazine,0.705829,538,524,590,578
quickie,famous,0.705741,339,333,1932,1902
electric,paddle,0.705718,63824,58431,10457,9004
guide,ruler,0.705684,1533,1464,401,346
steam,escape,0.705655,33376,30074,4476,4425
season,taste,0.70555,230929,185418,198743,173405
duck,belly,0.705472,14375,3291,3157,1364
fruity,exotic,0.705386,1762,1675,426,403
shoulder,duck,0.705234,2527,1609,14375,3291
shoulder,leg,0.705161,2527,1609,4075,2711
summertime,simple,0.705116,495,486,14768,13399
net,fiber,0.705004,411,359,7149,6648
mustard,ketchup,0.704888,86752,72210,18856,16113
relish,pickle,0.704749,11927,8762,6483,5409
swordfish,trout,0.704537,2333,990,4306,1668
messy,greasy,0.704432,1350,1307,621,598
cucumber,papaya,0.704392,29855,19767,2854,1476
forward,upward,0.704161,533,510,413,402
flexible,spatula,0.704122,1605,1469,54045,45159
tasty,delicious,0.703944,7476,7370,20260,19492
chopper,grinder,0.703755,1512,1408,6318,5504
bunch,stalk,0.703618,2230,2029,2623,2182
convenient,cheap,0.703517,468,460,626,608
push,press,0.703464,11931,11141,117501,104216
local,purchase,0.703057,1235,1189,679,660
local,pantry,0.702936,1235,1189,791,771
duck,leg,0.702805,14375,3291,4075,2711
grapefruit,passion,0.702755,7159,3518,1415,791
ultimate,bliss,0.70232,1979,1944,334,325
pitcher,vodka,0.702296,9307,7663,8281,5930
lemon,juice,0.70201,268966,186775,329049,261200
grapefruit,melon,0.701829,7159,3518,6646,3968
raisin,cranberry,0.70159,8368,7385,25711,18458
tall,pitcher,0.701389,5296,5153,9307,7663
fabulous,heavenly,0.70106,1062,1048,1735,1719
calcium,sodium,0.700873,1608,1475,7533,6923
grapefruit,papaya,0.700873,7159,3518,2854,1476
divine,incredible,0.700801,576,567,434,428
neck,bird,0.700695,4415,2991,5478,2881
hearty,supper,0.700574,4048,3997,2276,2250
bundle,leaf,0.700532,2397,1707,39572,29725
pork,duck,0.700311,146549,53902,14375,3291
cuisine,popular,0.70021,423,395,569,556
bundle,string,0.699978,2397,1707,7733,6125
farmers,gourmet,0.699954,865,805,1722,1653
pitcher,martini,0.69994,9307,7663,4739,3171
cycle,manual,0.699647,3891,2758,904,842
incredible,famous,0.699232,434,428,1932,1902
goose,neck,0.699227,1474,420,4415,2991
squash,eggplant,0.699222,69602,24273,40453,12551
speedy,famous,0.699148,638,633,1932,1902
outline,pipe,0.699111,503,400,12594,9993
outline,pencil,0.698935,503,400,567,500
breast,duck,0.698588,35513,22459,14375,3291
desire,decide,0.698565,3507,3429,1068,1028
delightful,marvelous,0.698541,463,461,318,318
score,diamond,0.698485,6365,5966,2143,1892
tip,pipe,0.698206,24669,20969,12594,9993
divine,heaven,0.698162,576,567,719,703
backbone,cleaver,0.697935,1001,745,736,680
rhubarb,strawberry,0.697779,15525,5866,33688,25070
score,sharp,0.697751,6365,5966,24352,23114
summertime,marvelous,0.697743,495,486,318,318
expensive,cheap,0.697733,397,385,626,608
curve,bend,0.697533,874,844,890,859
platter,surround,0.697523,56274,50488,2069,2050
protein,calcium,0.697509,10322,9072,1608,1475
variation,substitute,0.697377,5255,4661,16489,14511
flap,crease,0.697299,771,593,451,363
spatula,motion,0.697279,54045,45159,3077,2903
hook,attachment,0.697194,5257,4364,15049,12629
fiesta,deluxe,0.697056,1667,1598,1358,1339
delightful,festive,0.697027,463,461,1506,1492
tricky,effort,0.69669,489,485,461,459
mint,fresh,0.696675,39603,27718,90049,77581
flexible,rubber,0.696492,1605,1469,14822,13264
quickie,heavenly,0.696473,339,333,1735,1719
chowder,stew,0.696351,8474,6774,29350,20231
lime,mint,0.696289,80588,54806,39603,27718
electric,speed,0.69593,63824,58431,102595,68499
summertime,fantastic,0.695831,495,486,1030,1022
breast,bird,0.695454,35513,22459,5478,2881
salmon,catfish,0.695303,58542,18829,2907,1446
value,info,0.695088,461,449,528,518
sip,tonic,0.695025,499,450,498,345
pineapple,fruit,0.695004,90780,53525,93511,57766
variety,example,0.694971,2358,2270,958,932
ignite,match,0.69496,1248,1194,1756,1681
flank,pork,0.69473,4018,2602,146549,53902
mustard,vinegar,0.694583,86752,72210,136939,119032
harvest,garden,0.694571,1685,1649,4073,3908
mustard,mayonnaise,0.694541,86752,72210,61066,50672
pickle,mayonnaise,0.694307,6483,5409,61066,50672
mystery,delight,0.69419,305,300,6065,5950
delightful,summertime,0.694152,463,461,495,486
join,crease,0.694024,617,598,451,363
delicious,rich,0.693969,20260,19492,7659,7315
fancy,festive,0.693851,2373,2313,1506,1492
endless,popular,0.693745,398,396,569,556
diameter,circle,0.693617,12817,12173,24402,18157
trick,technique,0.693595,1165,1134,932,866
decadent,fantastic,0.693481,757,747,1030,1022
garlic,onion,0.693451,437099,337898,441021,349305
mango,tropical,0.693357,17207,9134,2689,2529
passion,raspberry,0.693341,1415,791,16284,11320
incredible,delicious,0.693294,434,428,20260,19492
decadent,delicious,0.692888,757,747,20260,19492
tricky,difficult,0.692828,489,485,1880,1825
fiesta,speedy,0.692509,1667,1598,638,633
chocolate,candy,0.692505,300001,138265,31229,21346
smoker,charcoal,0.692178,3744,1686,8626,6419
ordinary,cheap,0.692062,348,341,626,608
napkin,cloth,0.691853,600,524,11798,9749
snip,corner,0.691847,2839,2726,8485,6620
proper,correct,0.691806,1491,1433,2658,2586
bath,shock,0.691681,13984,11000,850,804
divine,decadent,0.691619,576,567,757,747
join,tuck,0.691605,617,598,5716,5504
cocoa,chocolate,0.691595,53217,42832,300001,138265
quart,liter,0.691507,25070,23729,761,716
incredible,elegant,0.691466,434,428,1143,1133
shrimp,fish,0.691275,120378,38939,108854,42674
tree,hat,0.691242,1767,973,846,543
ultimate,decadent,0.691004,1979,1944,757,747
maker,machine,0.690889,9007,6939,16837,11272
classic,speedy,0.690859,5086,4945,638,633
brandy,liquor,0.690753,10593,8116,2616,2071
mocha,raspberry,0.690712,3166,2743,16284,11320
bakery,shop,0.690633,472,458,466,446
foam,scum,0.690458,9849,8877,2062,1825
culinary,chef,0.690413,487,465,2442,2310
vodka,cocktail,0.690306,8281,5930,17921,13596
triangle,cigar,0.690135,5355,3960,588,531
summertime,garden,0.690055,495,486,4073,3908
fabulous,heaven,0.690053,1062,1048,719,703
shank,veal,0.69005,999,633,13098,4857
charcoal,outdoor,0.689932,8626,6419,2974,2883
opinion,experience,0.689923,320,315,668,646
round,circle,0.689838,52156,44104,24402,18157
quickie,mystery,0.689638,339,333,305,300
outward,circular,0.689603,607,579,2869,2714
develop,enhance,0.68932,3146,3063,626,617
incredible,decadent,0.68931,434,428,757,747
coleslaw,salad,0.689301,5349,3971,212192,143187
mellow,flavor,0.689219,905,888,31661,28297
soda,vanilla,0.689212,110174,105869,264201,230143
success,experience,0.689165,521,505,668,646
pry,lift,0.689079,492,485,17599,16236
ruler,pencil,0.689077,401,346,567,500
quickie,marvelous,0.688815,339,333,318,318
paint,apply,0.688549,2507,1897,3424,3002
provide,contain,0.688524,850,830,1099,1067
scratch,pioneer,0.688502,898,873,358,343
trader,available,0.688423,338,316,5417,5077
bacon,ham,0.688393,158695,72676,65895,33373
strip,flap,0.688235,11442,8945,771,593
delightful,colorful,0.688192,463,461,1204,1181
flank,swordfish,0.688011,4018,2602,2333,990
trick,attempt,0.687944,1165,1134,320,313
hook,mixer,0.687544,5257,4364,125492,96810
heavenly,famous,0.687509,1735,1719,1932,1902
heavenly,luscious,0.6874,1735,1719,859,850
incredible,classic,0.687304,434,428,5086,4945
crisp,golden,0.687022,64852,60176,241991,221453
coconut,almond,0.686814,104431,60541,37796,27027
fruity,summertime,0.686606,1762,1675,495,486
tequila,shaker,0.686598,3999,2989,9114,7322
cocoa,vanilla,0.686435,53217,42832,264201,230143
champagne,cordial,0.686421,4945,3142,458,344
warmth,humidity,0.68641,312,302,495,482
cross,pattern,0.686387,2838,2477,7012,6555
rope,stretch,0.686343,3339,2218,4871,4162
clam,seafood,0.686319,8299,5478,11365,7631
crease,parallel,0.686121,451,363,1214,1146
club,tonic,0.686035,3847,3506,498,345
triangle,circle,0.685928,5355,3960,24402,18157
leg,rib,0.685842,4075,2711,4466,3168
gas,charcoal,0.685733,11511,9963,8626,6419
cycle,machine,0.685728,3891,2758,16837,11272
bird,duck,0.685707,5478,2881,14375,3291
technique,tool,0.685614,932,866,682,647
goose,leg,0.685547,1474,420,4075,2711
commercial,example,0.685533,587,557,958,932
champagne,tequila,0.685486,4945,3142,3999,2989
available,purchase,0.685357,5417,5077,679,660
kitchen,cloth,0.685334,21930,19836,11798,9749
prune,nut,0.685298,1680,1295,18770,16744
swordfish,catfish,0.685252,2333,990,2907,1446
reach,achieve,0.685198,8389,8169,3151,3086
luncheon,supper,0.685198,660,595,2276,2250
snug,neat,0.685062,344,336,1499,1456
vodka,martini,0.685017,8281,5930,4739,3171
trader,organic,0.684895,338,316,1269,1066
pig,bird,0.684875,1214,651,5478,2881
shoulder,prime,0.684844,2527,1609,894,599
tendency,tend,0.684835,347,347,1627,1599
fruit,blueberry,0.684756,93511,57766,16490,13284
delicious,elegant,0.684647,20260,19492,1143,1133
