word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
incredible,impressive,0.873159,23792,12522,18768,11542
trip,vacation,0.872837,36224,21895,7444,2896
sofa,couch,0.869373,10685,6662,29765,15517
lightning,thunder,0.868869,11450,4659,13807,6292
bug,insect,0.868576,255799,51376,13429,2634
sunset,sunrise,0.868497,9485,3952,8504,2772
guitar,trumpet,0.868352,20696,4854,16645,3011
dependable,loyal,0.866676,18712,10893,21069,11893
television,screen,0.865179,11410,2712,15820,5706
weapon,sword,0.865163,8388,2725,21310,6419
thoughtful,generous,0.864894,18458,12496,25709,16535
jam,toast,0.864199,23648,5011,18594,3990
motorcycle,jeep,0.86383,14913,2594,19163,2638
shrimp,crab,0.862832,16052,2517,55446,12543
store,shop,0.861778,157559,81046,46195,20885
squash,potato,0.861482,18165,2642,16314,2656
excitement,delight,0.860971,12162,11837,7522,7402
shrimp,shark,0.86073,16052,2517,23177,4775
insect,beetle,0.859612,13429,2634,16921,3150
impressive,attractive,0.8593,18768,11542,15631,10577
lion,leopard,0.85851,111330,24635,15298,2575
onion,squash,0.858321,16203,2586,18165,2642
shrimp,octopus,0.857188,16052,2517,13818,2954
octopus,shark,0.855793,13818,2954,23177,4775
triangle,circle,0.855634,17267,4162,27623,10904
seed,plant,0.855199,24887,6437,55394,15836
envelope,letter,0.854927,15525,5328,42056,11631
soup,pasta,0.854696,59126,14374,19313,3250
fish,shark,0.854548,331746,87084,23177,4775
spoon,fork,0.854402,39697,15837,16591,4092
seal,dolphin,0.853308,14833,3074,15402,3464
card,stamp,0.852242,25641,5996,13903,3276
prune,avocado,0.851806,8209,1916,14902,2650
jolly,cheerful,0.851592,20730,11318,18340,13111
repair,restore,0.851022,12499,7248,9118,6528
soup,sauce,0.850739,59126,14374,19219,5024
bracelet,necklace,0.850548,17229,3445,20246,6927
mattress,cushion,0.850518,13181,2642,15212,2905
novel,magazine,0.848763,11259,2469,11813,2634
drum,trumpet,0.848538,30649,6589,16645,3011
thread,needle,0.848467,15857,4709,15485,4895
stream,pond,0.84801,14907,4781,147151,61012
crab,octopus,0.847664,55446,12543,13818,2954
pasta,sauce,0.847231,19313,3250,19219,5024
river,pond,0.846858,60871,27049,147151,61012
jelly,butter,0.846715,17816,3113,20459,7094
ashamed,guilty,0.846711,28396,23801,17298,13353
newspaper,magazine,0.845981,11034,2695,11813,2634
lively,playful,0.845593,15010,11302,17772,14035
selfish,rude,0.845163,34915,19326,39067,22088
sugar,butter,0.845146,25977,11850,20459,7094
salad,celery,0.844735,20914,5137,15401,2651
zebra,leopard,0.844524,12816,3325,15298,2575
coin,penny,0.843521,38683,9555,20202,3480
foolish,naughty,0.843391,22406,13661,48579,29098
silver,copper,0.843259,12225,4944,10361,2603
shampoo,soap,0.843048,11783,2873,25445,10532
video,cartoon,0.842963,13372,3630,8904,2671
bicycle,motorcycle,0.842476,15311,3057,14913,2594
drawer,cupboard,0.841192,13502,5904,13792,5579
folder,journal,0.840907,14417,2668,14398,2547
nervous,fearful,0.840853,25909,15536,19254,11095
wet,muddy,0.840297,111774,70017,5882,4987
shirt,uniform,0.840269,30790,12881,9183,3452
panda,kangaroo,0.840207,10330,2776,11222,2729
princess,queen,0.840192,42117,14972,31142,9201
anchor,boat,0.839871,12511,2677,190241,38862
lime,peach,0.839761,14473,2562,15844,2635
arm,leg,0.839664,30590,17769,33053,17102
belt,vest,0.839626,17402,4221,13299,2783
sheep,goat,0.839406,34461,8225,21558,3341
drum,flute,0.839231,30649,6589,18008,3230
beetle,worm,0.839007,16921,3150,29565,6481
suit,vest,0.838295,16698,5328,13299,2783
bank,piggy,0.838294,2719,1638,3004,1225
uniform,suit,0.83802,9183,3452,16698,5328
barn,stable,0.837778,22537,8162,9804,3200
rice,spaghetti,0.837373,16508,3197,16822,3008
jolly,lively,0.837351,20730,11318,15010,11302
lotion,shampoo,0.837191,12445,2616,11783,2873
weapon,spear,0.836948,8388,2725,12672,2614
scarf,hat,0.836834,28519,9726,159558,67739
reef,ocean,0.836355,10152,2609,16914,7938
sheep,pig,0.836075,34461,8225,33503,8335
chicken,pig,0.835854,21253,6671,33503,8335
prune,grape,0.835838,8209,1916,9632,2396
squash,melon,0.835829,18165,2642,18246,2607
vegetable,potato,0.835705,4802,2140,16314,2656
blouse,sweater,0.83569,10851,2484,14451,2985
notebook,pencil,0.835665,14368,2860,18854,4560
cartoon,film,0.834948,8904,2671,12981,2544
helpful,thoughtful,0.834332,42998,30311,18458,12496
goal,score,0.833929,10024,4823,7627,3868
jelly,yogurt,0.833449,17816,3113,16802,2791
prune,lime,0.833324,8209,1916,14473,2562
crab,jellyfish,0.833141,55446,12543,14721,2733
pillow,cushion,0.832779,31846,10805,15212,2905
goose,goat,0.832413,19798,2823,21558,3341
yard,backyard,0.832164,130054,94247,32735,23198
lake,stream,0.832124,52828,19611,14907,4781
mix,stir,0.831716,32978,18059,13886,8690
jug,cup,0.831585,17897,3670,58062,22090
leash,collar,0.831114,12855,5830,17038,7229
stack,tower,0.830909,12493,4809,76352,17007
sweetheart,sweetie,0.830853,7614,7071,10998,10393
weep,cry,0.830553,7471,5732,106283,92885
vest,bathrobe,0.83031,13299,2783,11354,2483
slip,stumble,0.829779,7898,6295,2398,2046
uniform,vest,0.829537,9183,3452,13299,2783
soup,spaghetti,0.829293,59126,14374,16822,3008
avocado,peach,0.829106,14902,2650,15844,2635
coat,hat,0.828656,43525,23273,159558,67739
journal,novel,0.828651,14398,2547,11259,2469
peach,grape,0.828412,15844,2635,9632,2396
moon,comet,0.828227,37477,11573,16536,2596
choice,decision,0.828218,7356,6874,3184,2854
fridge,cupboard,0.827703,19888,8594,13792,5579
butter,toast,0.827202,20459,7094,18594,3990
sweater,skirt,0.827066,14451,2985,11618,2980
nail,screw,0.826937,12948,3077,11402,2415
crab,shark,0.82654,55446,12543,23177,4775
blueberry,strawberry,0.826359,7361,2199,14068,4064
lime,avocado,0.826103,14473,2562,14902,2650
soup,salad,0.825821,59126,14374,20914,5137
motor,motorcycle,0.8258,12172,2720,14913,2594
wet,dirty,0.825703,111774,70017,92013,59818
chimney,roof,0.82554,11770,2973,16375,7457
vegetable,squash,0.825436,4802,2140,18165,2642
famous,popular,0.824742,24308,12333,17905,11555
dolphin,octopus,0.824356,15402,3464,13818,2954
peach,melon,0.824245,15844,2635,18246,2607
trumpet,violin,0.823826,16645,3011,15442,2640
expensive,cheap,0.823677,26239,15453,20848,11380
bug,spider,0.823654,255799,51376,37303,7464
smelly,filthy,0.823426,33591,13906,19034,10949
scooter,motorcycle,0.823379,15412,2915,14913,2594
hockey,baseball,0.823241,12749,2557,12400,2737
rod,spear,0.822978,15102,3302,12672,2614
glass,cup,0.82218,24175,10002,58062,22090
collect,gather,0.821919,14721,8862,11450,8441
thread,string,0.821459,15857,4709,39006,13698
brush,comb,0.821115,25528,10897,17488,3939
foot,leg,0.821039,21492,13047,33053,17102
jellyfish,octopus,0.820332,14721,2733,13818,2954
track,rail,0.819509,15881,5380,9588,2565
quiz,exam,0.819407,10510,2597,10447,2469
vegetable,celery,0.818778,4802,2140,15401,2651
zebra,panda,0.818741,12816,3325,10330,2776
mug,jug,0.818498,16021,2717,17897,3670
jet,rocket,0.818136,20805,2854,29891,5778
seal,octopus,0.817763,14833,3074,13818,2954
shield,weapon,0.81762,13959,3028,8388,2725
shrimp,jellyfish,0.817434,16052,2517,14721,2733
soup,rice,0.816591,59126,14374,16508,3197
lend,borrow,0.816449,10390,7306,16888,9121
thread,yarn,0.816378,15857,4709,23254,4039
loud,noise,0.815759,217760,177966,171529,132170
strawberry,cherry,0.815585,14068,4064,8779,2638
spaghetti,sauce,0.814698,16822,3008,19219,5024
computer,screen,0.814509,16487,3742,15820,5706
juicy,ripe,0.814348,12090,10999,2029,1677
pony,horse,0.814279,14747,2857,39137,11504
drawer,closet,0.814265,13502,5904,24880,13660
monkey,leopard,0.813616,46801,15040,15298,2575
hoop,basketball,0.813566,20303,3680,12990,2659
rug,cushion,0.813367,19285,4792,15212,2905
hammer,nail,0.813079,18172,5201,12948,3077
structure,tower,0.812749,8954,2667,76352,17007
shirt,suit,0.812345,30790,12881,16698,5328
jelly,sauce,0.812178,17816,3113,19219,5024
coin,diamond,0.812024,38683,9555,16828,3472
soap,sponge,0.811882,25445,10532,2293,1219
glee,excitement,0.811657,1201,1197,12162,11837
butter,sauce,0.81124,20459,7094,19219,5024
copper,coin,0.811093,10361,2603,38683,9555
desk,blackboard,0.811041,15800,5369,12124,2532
gem,pebble,0.81087,17194,3070,16025,2724
dolphin,jellyfish,0.810107,15402,3464,14721,2733
folder,file,0.809615,14417,2668,11933,2507
avocado,grape,0.809552,14902,2650,9632,2396
helpful,generous,0.809493,42998,30311,25709,16535
fish,octopus,0.809253,331746,87084,13818,2954
crab,oyster,0.809251,55446,12543,13280,2470
humble,thoughtful,0.808665,17853,11371,18458,12496
fat,lazy,0.808185,25116,11801,28662,12228
plate,dish,0.808165,32975,16485,16776,3805
rug,mattress,0.807965,19285,4792,13181,2642
restore,fix,0.807506,9118,6528,106107,69971
palace,castle,0.807503,11685,3166,71627,26817
twist,bend,0.807397,21098,15418,6846,5846
butter,cheese,0.807365,20459,7094,46193,15217
bull,pig,0.807055,16384,2703,33503,8335
video,television,0.806899,13372,3630,11410,2712
safari,tour,0.806854,7202,2454,6896,2735
clap,applaud,0.806806,22048,16697,4967,4158
pink,yellow,0.806337,87515,42943,113830,70141
chain,buckle,0.805762,14476,2979,10986,3180
dolphin,shark,0.805758,15402,3464,23177,4775
goose,duck,0.805202,19798,2823,103147,23974
drum,violin,0.804588,30649,6589,15442,2640
television,film,0.804486,11410,2712,12981,2544
fashion,style,0.803525,5653,2545,6105,3002
jam,sauce,0.803496,23648,5011,19219,5024
helpful,polite,0.803415,42998,30311,26590,17015
bull,mule,0.802716,16384,2703,11700,2629
lazy,grumpy,0.802215,28662,12228,38590,13482
oyster,octopus,0.802095,13280,2470,13818,2954
blueberry,cherry,0.802088,7361,2199,8779,2638
puppy,kitten,0.802068,47463,12285,39322,8563
dictionary,magazine,0.801913,11502,2534,11813,2634
jellyfish,shark,0.801868,14721,2733,23177,4775
vegetable,onion,0.801665,4802,2140,16203,2586
basket,bag,0.800624,38572,17049,116624,55324
pasta,pizza,0.800025,19313,3250,28734,5240
lemon,grape,0.799885,26872,6796,9632,2396
rice,beef,0.799719,16508,3197,11352,2486
monkey,tiger,0.79943,46801,15040,21189,3960
helmet,belt,0.799236,16276,5286,17402,4221
shirt,sweater,0.798676,30790,12881,14451,2985
jelly,toast,0.798668,17816,3113,18594,3990
wealthy,bald,0.798479,21283,11226,26261,11242
lake,pool,0.7984,52828,19611,31462,9768
forehead,cheek,0.798368,1807,1743,5296,4922
television,cartoon,0.797928,11410,2712,8904,2671
bracelet,skirt,0.797819,17229,3445,11618,2980
farmer,bull,0.797436,51626,13514,16384,2703
lake,ocean,0.796894,52828,19611,16914,7938
barber,haircut,0.796685,16077,2984,14526,4021
goose,pig,0.796479,19798,2823,33503,8335
motor,jeep,0.796282,12172,2720,19163,2638
blouse,bracelet,0.795782,10851,2484,17229,3445
jam,yogurt,0.795355,23648,5011,16802,2791
puppy,pup,0.795027,47463,12285,5729,1881
seal,crab,0.794615,14833,3074,55446,12543
vanilla,chocolate,0.794391,1537,1169,27069,10359
coat,sweater,0.793801,43525,23273,14451,2985
fruit,peach,0.793792,74178,22944,15844,2635
season,winter,0.793509,5434,2690,10685,5783
elephant,monkey,0.793363,43111,13809,46801,15040
incredible,original,0.793043,23792,12522,19695,11537
dolphin,ocean,0.793031,15402,3464,16914,7938
ham,cheese,0.792799,1871,1289,46193,15217
pirate,sailor,0.792682,13954,5260,12548,3150
fork,knife,0.792377,16591,4092,20519,7076
bald,rich,0.79176,26261,11242,30205,12705
zebra,tiger,0.791737,12816,3325,21189,3960
tool,hammer,0.791692,13880,6357,18172,5201
effort,patience,0.791624,2431,2302,3160,2715
guitar,microphone,0.791522,20696,4854,13025,3324
sport,soccer,0.791486,6512,2527,5513,2134
unique,rare,0.791405,22714,12422,26248,12445
swing,slide,0.791312,99402,37247,167627,61003
onion,avocado,0.791213,16203,2586,14902,2650
bathtub,pool,0.791102,13356,3729,31462,9768
goose,alligator,0.791007,19798,2823,14489,2654
envelope,stamp,0.791006,15525,5328,13903,3276
cook,bake,0.790812,38960,21505,24343,12891
tune,song,0.790807,2499,2110,84138,44954
soil,dirt,0.790785,10477,4131,40682,29243
cookie,muffin,0.790681,39647,13525,14239,2450
rope,string,0.790544,46682,14568,39006,13698
pill,medicine,0.790427,11938,2563,19593,7851
sauce,cheese,0.790317,19219,5024,46193,15217
lazy,bossy,0.789942,28662,12228,31503,11893
messy,filthy,0.789782,35078,21614,19034,10949
avocado,melon,0.789764,14902,2650,18246,2607
onion,melon,0.789529,16203,2586,18246,2607
boat,sailor,0.789505,190241,38862,12548,3150
pond,pool,0.789412,147151,61012,31462,9768
skull,skeleton,0.789051,14279,2817,13273,2698
notebook,novel,0.789049,14368,2860,11259,2469
crystal,pebble,0.788784,17275,3001,16025,2724
green,yellow,0.788211,176818,119613,113830,70141
elephant,hippo,0.787321,43111,13809,13361,2643
rocket,spaceship,0.786708,29891,5778,3926,1968
monkey,zebra,0.786388,46801,15040,12816,3325
button,press,0.786353,51356,19820,5898,4384
copper,penny,0.786212,10361,2603,20202,3480
ruler,measure,0.786168,3935,2041,22438,10217
bathtub,tub,0.785996,13356,3729,10361,5801
button,switch,0.785933,51356,19820,13466,3984
tidy,neat,0.78588,30745,16917,10167,8678
strawberry,grape,0.785744,14068,4064,9632,2396
lamp,candle,0.785602,24410,5256,17021,3348
lawn,porch,0.785561,10081,3029,11099,4750
fish,crab,0.785298,331746,87084,55446,12543
strike,slap,0.78516,6663,5087,6765,4889
rocket,missile,0.785089,29891,5778,13588,2530
rod,hook,0.784731,15102,3302,14838,4125
pistol,sword,0.784552,12302,2588,21310,6419
beetle,lizard,0.784406,16921,3150,17267,2745
spaghetti,salad,0.784255,16822,3008,20914,5137
trumpet,microphone,0.783727,16645,3011,13025,3324
pasta,salad,0.783689,19313,3250,20914,5137
truck,driver,0.783224,170138,41929,39246,14504
mule,horse,0.78305,11700,2629,39137,11504
shout,scream,0.782943,14920,13493,14726,12894
zoom,speed,0.782532,40848,15177,15824,9948
pasta,toast,0.782327,19313,3250,18594,3990
bull,sheep,0.781996,16384,2703,34461,8225
muffin,peach,0.781871,14239,2450,15844,2635
tool,screw,0.781778,13880,6357,11402,2415
coin,gem,0.781773,38683,9555,17194,3070
coat,scarf,0.781609,43525,23273,28519,9726
port,boat,0.781503,8396,2568,190241,38862
thoughtful,polite,0.7807,18458,12496,26590,17015
mouse,rat,0.780559,181018,49302,19117,3353
video,screen,0.78004,13372,3630,15820,5706
seal,penguin,0.780014,14833,3074,12146,3700
trip,tour,0.77999,36224,21895,6896,2735
pasta,yogurt,0.779953,19313,3250,16802,2791
fish,jellyfish,0.779921,331746,87084,14721,2733
avocado,celery,0.779753,14902,2650,15401,2651
rice,salad,0.779601,16508,3197,20914,5137
seal,shark,0.779269,14833,3074,23177,4775
banana,fruit,0.779204,20494,5718,74178,22944
careless,foolish,0.779079,19120,12988,22406,13661
suit,hat,0.778938,16698,5328,159558,67739
farmer,mule,0.778918,51626,13514,11700,2629
shrimp,oyster,0.778612,16052,2517,13280,2470
mattress,pillow,0.778288,13181,2642,31846,10805
pebble,diamond,0.778042,16025,2724,16828,3472
humble,generous,0.777902,17853,11371,25709,16535
corn,rice,0.777901,19702,4002,16508,3197
pizza,sauce,0.777529,28734,5240,19219,5024
bike,motorcycle,0.777103,66351,18273,14913,2594
humble,helpful,0.777062,17853,11371,42998,30311
swim,dive,0.776864,71677,44381,14339,6857
paint,draw,0.776797,74609,23317,73380,37720
season,summer,0.77677,5434,2690,10345,6425
fruit,avocado,0.776656,74178,22944,14902,2650
journal,magazine,0.775795,14398,2547,11813,2634
blueberry,peach,0.775738,7361,2199,15844,2635
palace,queen,0.775517,11685,3166,31142,9201
microphone,violin,0.775488,13025,3324,15442,2640
freezer,fridge,0.775448,11178,3284,19888,8594
bus,driver,0.775074,42105,7382,39246,14504
envelope,mailbox,0.774978,15525,5328,20022,6334
pit,drain,0.774928,14179,3167,10472,2843
notebook,magazine,0.774902,14368,2860,11813,2634
generous,polite,0.774544,25709,16535,26590,17015
dolphin,fish,0.774495,15402,3464,331746,87084
original,attractive,0.774337,19695,11537,15631,10577
journal,pencil,0.774327,14398,2547,18854,4560
crocodile,leopard,0.774286,17066,3076,15298,2575
tremble,shiver,0.774215,6899,5751,8476,6545
cushion,bathrobe,0.774111,15212,2905,11354,2483
chair,couch,0.773914,78373,32630,29765,15517
yacht,anchor,0.773899,15406,2534,12511,2677
prune,cherry,0.773838,8209,1916,8779,2638
silly,foolish,0.77381,65735,47421,22406,13661
freezer,cupboard,0.773422,11178,3284,13792,5579
farm,stable,0.773339,69515,32155,9804,3200
cable,chain,0.773315,13641,2581,14476,2979
jelly,spaghetti,0.773208,17816,3113,16822,3008
insect,lizard,0.773148,13429,2634,17267,2745
bracelet,purse,0.772998,17229,3445,14998,3154
store,mall,0.772982,157559,81046,9079,2822
bath,shower,0.772787,22039,12109,9907,3042
lime,cherry,0.772667,14473,2562,8779,2638
cake,pastry,0.772605,256544,60928,13257,2529
gem,gold,0.77254,17194,3070,21165,8305
rug,furniture,0.772355,19285,4792,9705,4193
spaghetti,toast,0.772319,16822,3008,18594,3990
yacht,surf,0.772235,15406,2534,8820,2495
jet,pilot,0.772036,20805,2854,11418,3756
skull,weapon,0.771488,14279,2817,8388,2725
generous,honest,0.771352,25709,16535,30379,17187
pasta,jelly,0.771287,19313,3250,17816,3113
design,decorate,0.771229,15525,7164,14277,8727
goose,bull,0.771133,19798,2823,16384,2703
suggest,recommend,0.770521,2258,2123,6867,6033
helpful,dependable,0.770391,42998,30311,18712,10893
fruit,salad,0.770311,74178,22944,20914,5137
goose,crocodile,0.769982,19798,2823,17066,3076
provide,serve,0.769936,8388,6503,10846,6719
bottle,cup,0.769875,57293,22858,58062,22090
plate,bowl,0.769547,32975,16485,66232,35121
selfish,bossy,0.769512,34915,19326,31503,11893
musician,jazz,0.769489,10076,2712,16087,2638
cocoa,chocolate,0.769469,16884,4237,27069,10359
buckle,zipper,0.769336,10986,3180,12385,3062
jelly,salad,0.769252,17816,3113,20914,5137
belt,suit,0.769244,17402,4221,16698,5328
lime,fruit,0.769029,14473,2562,74178,22944
balloon,kite,0.768793,69496,15486,50428,8842
lettuce,ham,0.768753,2117,1547,1871,1289
fever,throat,0.768547,1735,1352,2263,1712
computer,television,0.768471,16487,3742,11410,2712
station,airport,0.768395,14015,5845,10614,4177
folder,magazine,0.768237,14417,2668,11813,2634
elephant,leopard,0.768133,43111,13809,15298,2575
bus,subway,0.767987,42105,7382,11163,2566
hockey,football,0.767844,12749,2557,13762,2693
flame,spark,0.76783,13673,3371,12279,3376
sword,spear,0.767761,21310,6419,12672,2614
farmer,pig,0.767124,51626,13514,33503,8335
flexible,bend,0.76706,20777,11106,6846,5846
banana,grape,0.766886,20494,5718,9632,2396
original,unique,0.766641,19695,11537,22714,12422
silver,shiny,0.766546,12225,4944,263644,193607
bicycle,jeep,0.76635,15311,3057,19163,2638
pasta,beef,0.766078,19313,3250,11352,2486
zebra,lion,0.765994,12816,3325,111330,24635
polite,honest,0.765969,26590,17015,30379,17187
gem,bracelet,0.765918,17194,3070,17229,3445
novel,poem,0.765827,11259,2469,12048,2417
bug,mosquito,0.765772,255799,51376,13044,2422
reef,jellyfish,0.765758,10152,2609,14721,2733
sauce,toast,0.765731,19219,5024,18594,3990
spaghetti,pizza,0.765504,16822,3008,28734,5240
anger,fear,0.765474,1160,1091,8846,8146
lime,melon,0.76547,14473,2562,18246,2607
rainy,cloudy,0.765456,2083,1842,1485,1288
laugh,giggle,0.765455,101430,87300,8461,8265
clever,creative,0.765407,33264,21556,27635,18229
fancy,modern,0.765203,32608,13651,18211,11174
bedroom,upstairs,0.765181,18923,11269,7625,3702
appear,vanish,0.765171,4810,4279,6033,4017
original,impressive,0.765043,19695,11537,18768,11542
cookie,slice,0.764923,39647,13525,3691,2936
rug,couch,0.764892,19285,4792,29765,15517
bug,beetle,0.764882,255799,51376,16921,3150
pistol,laser,0.764866,12302,2588,14374,2472
gold,diamond,0.764812,21165,8305,16828,3472
barn,farm,0.764698,22537,8162,69515,32155
fruit,cherry,0.764697,74178,22944,8779,2638
meadow,field,0.764668,12979,7319,58008,29683
skull,pistol,0.76445,14279,2817,12302,2588
bouncy,bounce,0.764405,9876,5288,34844,14371
bath,bathe,0.764286,22039,12109,12076,6342
dish,fork,0.76406,16776,3805,16591,4092
hippo,duck,0.763967,13361,2643,103147,23974
rope,chain,0.763938,46682,14568,14476,2979
yacht,raft,0.763931,15406,2534,16097,2663
hill,mountain,0.763897,124053,40587,21465,6466
mint,strawberry,0.76385,13810,2783,14068,4064
closet,wardrobe,0.763801,24880,13660,12295,2721
kindness,bravery,0.763768,13901,12328,2025,1923
mug,glass,0.763535,16021,2717,24175,10002
quack,duck,0.763522,5513,2526,103147,23974
file,magazine,0.763496,11933,2507,11813,2634
hoop,football,0.763411,20303,3680,13762,2693
blouse,bathrobe,0.763093,10851,2484,11354,2483
bowl,sugar,0.762964,66232,35121,25977,11850
shirt,belt,0.762901,30790,12881,17402,4221
sugar,milk,0.762822,25977,11850,43756,19029
meal,salad,0.762693,19257,10600,20914,5137
insect,spider,0.762669,13429,2634,37303,7464
goose,hippo,0.762652,19798,2823,13361,2643
exercise,yoga,0.762588,6464,3202,14660,2619
musician,guitar,0.762514,10076,2712,20696,4854
snowball,snowman,0.762432,3976,1890,36710,8243
dress,bracelet,0.762025,120356,49677,17229,3445
strawberry,lollipop,0.761756,14068,4064,15007,3409
mix,batter,0.76161,32978,18059,4351,2585
boat,raft,0.761566,190241,38862,16097,2663
hammer,screw,0.761486,18172,5201,11402,2415
rag,comb,0.761387,14691,2797,17488,3939
cherry,grape,0.76134,8779,2638,9632,2396
helmet,vest,0.761302,16276,5286,13299,2783
thoughtful,honest,0.761244,18458,12496,30379,17187
fruit,grape,0.761231,74178,22944,9632,2396
dirty,messy,0.761106,92013,59818,35078,21614
wall,frame,0.760852,71122,35943,13149,3052
gold,treasure,0.760824,21165,8305,49751,21178
sock,glove,0.760803,23674,4334,16413,2921
reef,shark,0.760749,10152,2609,23177,4775
bracelet,diamond,0.7607,17229,3445,16828,3472
novel,newspaper,0.760228,11259,2469,11034,2695
foot,arm,0.760226,21492,13047,30590,17769
elephant,giraffe,0.760209,43111,13809,10869,4710
tunnel,maze,0.760105,16277,4153,13204,2559
jam,cheese,0.760058,23648,5011,46193,15217
scooter,jeep,0.760044,15412,2915,19163,2638
shrimp,reef,0.759897,16052,2517,10152,2609
vegetable,melon,0.759673,4802,2140,18246,2607
potato,melon,0.759634,16314,2656,18246,2607
belt,bathrobe,0.759595,17402,4221,11354,2483
suit,bathrobe,0.759496,16698,5328,11354,2483
restless,impatient,0.759379,16098,11275,14971,11526
twig,pebble,0.759302,13141,2925,16025,2724
jet,missile,0.759262,20805,2854,13588,2530
muffin,lollipop,0.759152,14239,2450,15007,3409
hippo,leopard,0.759054,13361,2643,15298,2575
snail,beetle,0.758539,6111,2346,16921,3150
closet,bedroom,0.758334,24880,13660,18923,11269
coat,vest,0.758116,43525,23273,13299,2783
butter,milk,0.758024,20459,7094,43756,19029
beetle,spider,0.758015,16921,3150,37303,7464
lotion,soap,0.757665,12445,2616,25445,10532
cookie,pastry,0.757449,39647,13525,13257,2529
panda,penguin,0.756974,10330,2776,12146,3700
oyster,jellyfish,0.756954,13280,2470,14721,2733
spaghetti,yogurt,0.756796,16822,3008,16802,2791
elephant,zebra,0.756738,43111,13809,12816,3325
sauce,yogurt,0.756732,19219,5024,16802,2791
lovely,unique,0.756594,29991,20853,22714,12422
zip,zipper,0.756509,32989,9131,12385,3062
