word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
similar,lemonade,-0.047361,4069,3959,6577,4765
spatula,seafood,-0.046722,54045,45159,11365,7631
custard,poultry,-0.046596,30962,16661,4602,4226
excessive,lemonade,-0.046428,745,739,6577,4765
freezer,eggplant,-0.046354,48748,35818,40453,12551
tasty,espresso,-0.045594,7476,7370,6417,4159
ample,cigar,-0.045546,401,391,588,531
marmalade,rid,-0.044134,6673,4419,2031,1962
liter,catfish,-0.043402,761,716,2907,1446
hamburger,martini,-0.043308,26971,19454,4739,3171
chowder,spatula,-0.042934,8474,6774,54045,45159
omelet,ample,-0.042755,6747,3000,401,391
indoor,rid,-0.041822,787,738,2031,1962
intact,excellent,-0.040419,4584,4463,3069,3017
excessive,coleslaw,-0.03974,745,739,5349,3971
bakery,moisture,-0.039531,472,458,11031,10308
squid,sundae,-0.039306,4773,1479,1357,1166
sundae,poultry,-0.038847,1357,1166,4602,4226
outer,indoor,-0.038719,9098,8463,787,738
vodka,omelet,-0.037669,8281,5930,6747,3000
pepperoni,rum,-0.037185,7960,5583,19158,12892
rhubarb,appetizer,-0.03667,15525,5866,5151,4991
intact,ketchup,-0.036593,4584,4463,18856,16113
martini,pepperoni,-0.036288,4739,3171,7960,5583
salami,liter,-0.035735,3482,2358,761,716
gorgeous,poultry,-0.035671,384,374,4602,4226
protein,toothpick,-0.035624,10322,9072,47507,45665
sundae,sufficient,-0.03555,1357,1166,4782,4410
custard,celery,-0.035489,30962,16661,103983,89646
raisin,outdoor,-0.03423,8368,7385,2974,2883
salami,rum,-0.033835,3482,2358,19158,12892
omelet,liter,-0.033815,6747,3000,761,716
helpful,swordfish,-0.033801,843,815,2333,990
jiffy,cleaver,-0.033523,837,773,736,680
ample,papaya,-0.033443,401,391,2854,1476
similar,marmalade,-0.032917,4069,3959,6673,4419
custard,sodium,-0.032907,30962,16661,7533,6923
cupboard,papaya,-0.03161,372,360,2854,1476
rhubarb,cleaver,-0.031573,15525,5866,736,680
seafood,cigar,-0.031222,11365,7631,588,531
molasses,cardboard,-0.030658,18019,14369,1087,739
cupcake,cuisine,-0.030572,13692,7489,423,395
speedy,cavity,-0.030529,638,633,8407,5958
outer,protein,-0.030015,9098,8463,10322,9072
mango,ample,-0.029892,17207,9134,401,391
kitchen,lemonade,-0.029567,21930,19836,6577,4765
excessive,bayou,-0.028167,745,739,337,313
similar,cavity,-0.028088,4069,3959,8407,5958
outer,sodium,-0.027919,9098,8463,7533,6923
squid,protein,-0.027335,4773,1479,10322,9072
excessive,sundae,-0.026431,745,739,1357,1166
enhance,cigar,-0.026395,626,617,588,531
muffin,excellent,-0.025754,67858,41236,3069,3017
cupcake,eggplant,-0.025706,13692,7489,40453,12551
pizza,rum,-0.025147,57740,27321,19158,12892
martini,celery,-0.024854,4739,3171,103983,89646
bakery,squid,-0.02469,472,458,4773,1479
excessive,rhubarb,-0.024509,745,739,15525,5866
similar,hen,-0.024168,4069,3959,2078,1148
outer,ketchup,-0.0235,9098,8463,18856,16113
horizontal,bran,-0.022739,1117,1014,7327,4775
sodium,toothpick,-0.02251,7533,6923,47507,45665
info,cleaver,-0.022018,528,518,736,680
lemonade,cleaver,-0.021691,6577,4765,736,680
rhubarb,poultry,-0.021671,15525,5866,4602,4226
espresso,spinach,-0.021359,6417,4159,89752,42667
excessive,custard,-0.021302,745,739,30962,16661
lemonade,cigar,-0.021066,6577,4765,588,531
vitamin,pepperoni,-0.020935,2349,1241,7960,5583
rhubarb,info,-0.020595,15525,5866,528,518
mango,cupboard,-0.020378,17207,9134,372,360
squid,quickie,-0.019746,4773,1479,339,333
summertime,cleaver,-0.019479,495,486,736,680
birthday,tofu,-0.019364,890,811,28018,9719
bacon,espresso,-0.019272,158695,72676,6417,4159
cuisine,lollipop,-0.019135,423,395,738,529
cavity,hamburger,-0.018639,8407,5958,26971,19454
outer,yogurt,-0.018267,9098,8463,52154,34458
cupcake,sauerkraut,-0.017661,13692,7489,8986,4855
vitamin,spinach,-0.01759,2349,1241,89752,42667
saucer,sodium,-0.017476,1383,1181,7533,6923
kitchen,protein,-0.017129,21930,19836,10322,9072
vinegar,appetizer,-0.016597,136939,119032,5151,4991
tiny,macaroni,-0.016054,6884,6503,34120,16430
excessive,martini,-0.016009,745,739,4739,3171
squid,autumn,-0.015899,4773,1479,1381,1355
info,hen,-0.015453,528,518,2078,1148
espresso,appetizer,-0.015197,6417,4159,5151,4991
cigar,poultry,-0.014761,588,531,4602,4226
macaroni,cleaver,-0.014627,34120,16430,736,680
fridge,poultry,-0.014577,37587,31200,4602,4226
yogurt,hen,-0.014276,52154,34458,2078,1148
useful,pepperoni,-0.013788,326,310,7960,5583
rhubarb,outdoor,-0.013527,15525,5866,2974,2883
sodium,lollipop,-0.013488,7533,6923,738,529
rhubarb,excellent,-0.01261,15525,5866,3069,3017
outer,vodka,-0.012431,9098,8463,8281,5930
squid,earthquake,-0.012113,4773,1479,575,540
excessive,vodka,-0.01175,745,739,8281,5930
bacon,martini,-0.011705,158695,72676,4739,3171
pepperoni,potassium,-0.011591,7960,5583,750,706
espresso,cavity,-0.011548,6417,4159,8407,5958
protein,omelet,-0.011431,10322,9072,6747,3000
salami,custard,-0.011338,3482,2358,30962,16661
rhubarb,bayou,-0.011283,15525,5866,337,313
spatula,autumn,-0.011283,54045,45159,1381,1355
rhubarb,spider,-0.011162,15525,5866,1391,1052
intact,bran,-0.010731,4584,4463,7327,4775
cupcake,seafood,-0.010601,13692,7489,11365,7631
rhubarb,enhance,-0.010288,15525,5866,626,617
similar,spinach,-0.010092,4069,3959,89752,42667
tasty,saucer,-0.010036,7476,7370,1383,1181
birthday,squid,-0.010012,890,811,4773,1479
cigar,catfish,-0.009271,588,531,2907,1446
fridge,raisin,-0.008864,37587,31200,8368,7385
squid,freezer,-0.008488,4773,1479,48748,35818
raisin,omelet,-0.00824,8368,7385,6747,3000
useful,sauerkraut,-0.008178,326,310,8986,4855
espresso,celery,-0.007935,6417,4159,103983,89646
custard,pepperoni,-0.007412,30962,16661,7960,5583
raisin,intact,-0.006794,8368,7385,4584,4463
spider,mango,-0.006563,1391,1052,17207,9134
earthquake,hen,-0.006498,575,540,2078,1148
chowder,rhubarb,-0.006381,8474,6774,15525,5866
elephant,excessive,-0.006328,599,373,745,739
spatula,sauerkraut,-0.006238,54045,45159,8986,4855
gorgeous,cleaver,-0.006136,384,374,736,680
tequila,omelet,-0.005488,3999,2989,6747,3000
bakery,excessive,-0.005405,472,458,745,739
excessive,omelet,-0.005259,745,739,6747,3000
fridge,eggplant,-0.005088,37587,31200,40453,12551
seafood,potassium,-0.004964,11365,7631,750,706
eggplant,cider,-0.004446,40453,12551,14321,9805
chowder,horizontal,-0.004046,8474,6774,1117,1014
autumn,catfish,-0.003795,1381,1355,2907,1446
custard,enhance,-0.003785,30962,16661,626,617
catfish,potassium,-0.00358,2907,1446,750,706
swordfish,lollipop,-0.003205,2333,990,738,529
molasses,pizza,-0.002997,18019,14369,57740,27321
outer,espresso,-0.002637,9098,8463,6417,4159
horizontal,outdoor,-0.002512,1117,1014,2974,2883
appetizer,rid,-0.002484,5151,4991,2031,1962
similar,caviar,-0.002362,4069,3959,2135,1367
lollipop,potassium,-0.002138,738,529,750,706
intact,info,-0.002042,4584,4463,528,518
salami,suitable,-0.001735,3482,2358,1198,1155
similar,tequila,-0.001605,4069,3959,3999,2989
molasses,appetizer,-0.001596,18019,14369,5151,4991
rid,hen,-0.001033,2031,1962,2078,1148
tofu,toothpick,-0.000994,28018,9719,47507,45665
coleslaw,ample,-0.000477,5349,3971,401,391
quickie,cavity,-0.000392,339,333,8407,5958
birthday,poultry,-7.9e-05,890,811,4602,4226
kitchen,rhubarb,0.000588,21930,19836,15525,5866
cigar,rum,0.001361,588,531,19158,12892
ketchup,cardboard,0.001362,18856,16113,1087,739
rid,poultry,0.001535,2031,1962,4602,4226
squid,muffin,0.001566,4773,1479,67858,41236
excessive,seafood,0.001805,745,739,11365,7631
coleslaw,cardboard,0.001945,5349,3971,1087,739
sodium,omelet,0.002092,7533,6923,6747,3000
ample,cleaver,0.002702,401,391,736,680
kitchen,macaroni,0.002726,21930,19836,34120,16430
jiffy,martini,0.002764,837,773,4739,3171
outer,muffin,0.003066,9098,8463,67858,41236
molasses,outdoor,0.003098,18019,14369,2974,2883
pepperoni,cleaver,0.003265,7960,5583,736,680
marmalade,sufficient,0.003519,6673,4419,4782,4410
outer,suitable,0.003816,9098,8463,1198,1155
appetizer,cider,0.003858,5151,4991,14321,9805
similar,sauerkraut,0.004147,4069,3959,8986,4855
spatula,celery,0.004332,54045,45159,103983,89646
eggplant,rum,0.004457,40453,12551,19158,12892
squid,espresso,0.004715,4773,1479,6417,4159
similar,molasses,0.004729,4069,3959,18019,14369
chowder,helpful,0.004848,8474,6774,843,815
earthquake,info,0.005,575,540,528,518
muffin,seafood,0.005109,67858,41236,11365,7631
moisture,martini,0.006026,11031,10308,4739,3171
vitamin,hen,0.006064,2349,1241,2078,1148
chowder,sushi,0.006227,8474,6774,3822,1491
omelet,vitamin,0.006266,6747,3000,2349,1241
protein,macaroni,0.006536,10322,9072,34120,16430
tasty,rhubarb,0.006684,7476,7370,15525,5866
squid,raisin,0.006781,4773,1479,8368,7385
info,rid,0.006918,528,518,2031,1962
tiny,custard,0.007113,6884,6503,30962,16661
lemonade,spatula,0.007115,6577,4765,54045,45159
raisin,swordfish,0.007201,8368,7385,2333,990
saucer,protein,0.007735,1383,1181,10322,9072
jiffy,vitamin,0.007998,837,773,2349,1241
squid,vitamin,0.008125,4773,1479,2349,1241
bran,cleaver,0.008356,7327,4775,736,680
sufficient,indoor,0.00846,4782,4410,787,738
cavity,macaroni,0.008633,8407,5958,34120,16430
cupcake,speedy,0.008732,13692,7489,638,633
spider,excellent,0.008771,1391,1052,3069,3017
earthquake,melon,0.008895,575,540,6646,3968
salami,saucer,0.009058,3482,2358,1383,1181
luncheon,rum,0.009257,660,595,19158,12892
chowder,marmalade,0.009474,8474,6774,6673,4419
useful,catfish,0.00968,326,310,2907,1446
espresso,omelet,0.009803,6417,4159,6747,3000
espresso,hen,0.010002,6417,4159,2078,1148
gorgeous,bran,0.010222,384,374,7327,4775
chef,celery,0.010297,2442,2310,103983,89646
molasses,horizontal,0.010536,18019,14369,1117,1014
bakery,swordfish,0.010608,472,458,2333,990
rid,rum,0.010668,2031,1962,19158,12892
excessive,tequila,0.010718,745,739,3999,2989
molasses,intact,0.010746,18019,14369,4584,4463
salami,protein,0.011171,3482,2358,10322,9072
culinary,pepperoni,0.011268,487,465,7960,5583
swordfish,farmers,0.011778,2333,990,865,805
moisture,hen,0.011893,11031,10308,2078,1148
omelet,martini,0.012867,6747,3000,4739,3171
fridge,hamburger,0.012974,37587,31200,26971,19454
spider,yogurt,0.013425,1391,1052,52154,34458
enhance,pepperoni,0.013565,626,617,7960,5583
protein,cavity,0.013641,10322,9072,8407,5958
espresso,eggplant,0.013667,6417,4159,40453,12551
vitamin,lollipop,0.013908,2349,1241,738,529
tequila,hamburger,0.013959,3999,2989,26971,19454
marmalade,excellent,0.014158,6673,4419,3069,3017
salami,espresso,0.014281,3482,2358,6417,4159
marmalade,cuisine,0.014283,6673,4419,423,395
culinary,rhubarb,0.014473,487,465,15525,5866
caviar,helpful,0.014477,2135,1367,843,815
lemonade,useful,0.014648,6577,4765,326,310
useful,raisin,0.014761,326,310,8368,7385
salami,potassium,0.014903,3482,2358,750,706
caviar,lollipop,0.015148,2135,1367,738,529
vodka,hamburger,0.015197,8281,5930,26971,19454
hamburger,melon,0.01553,26971,19454,6646,3968
rid,decorator,0.015588,2031,1962,502,446
lemonade,hamburger,0.015864,6577,4765,26971,19454
skillet,protein,0.015981,388783,248779,10322,9072
excellent,lollipop,0.016018,3069,3017,738,529
squid,delightful,0.016248,4773,1479,463,461
tiny,indoor,0.016279,6884,6503,787,738
vodka,spatula,0.016281,8281,5930,54045,45159
salami,enhance,0.01633,3482,2358,626,617
squid,excellent,0.01649,4773,1479,3069,3017
excessive,sushi,0.016792,745,739,3822,1491
sufficient,espresso,0.016821,4782,4410,6417,4159
sauerkraut,info,0.016895,8986,4855,528,518
wacky,cleaver,0.016925,356,352,736,680
horizontal,cider,0.017125,1117,1014,14321,9805
rhubarb,indoor,0.017161,15525,5866,787,738
tequila,sushi,0.017221,3999,2989,3822,1491
rid,cider,0.017631,2031,1962,14321,9805
sufficient,lollipop,0.01779,4782,4410,738,529
pizza,moisture,0.017871,57740,27321,11031,10308
rhubarb,fiesta,0.018018,15525,5866,1667,1598
muffin,poultry,0.018018,67858,41236,4602,4226
spider,sodium,0.018065,1391,1052,7533,6923
useful,tequila,0.01809,326,310,3999,2989
sauerkraut,lollipop,0.018095,8986,4855,738,529
caviar,freezer,0.018201,2135,1367,48748,35818
pepperoni,liter,0.018204,7960,5583,761,716
wacky,omelet,0.018433,356,352,6747,3000
elephant,marmalade,0.018557,599,373,6673,4419
salami,vitamin,0.018612,3482,2358,2349,1241
saucer,autumn,0.018637,1383,1181,1381,1355
protein,pepperoni,0.018698,10322,9072,7960,5583
tofu,oven,0.018726,28018,9719,860114,565394
saucer,potassium,0.018768,1383,1181,750,706
rhubarb,chef,0.019022,15525,5866,2442,2310
intact,vitamin,0.019089,4584,4463,2349,1241
skillet,freezer,0.019348,388783,248779,48748,35818
helpful,hen,0.019413,843,815,2078,1148
marmalade,cleaver,0.019611,6673,4419,736,680
sufficient,toothpick,0.019641,4782,4410,47507,45665
swordfish,vitamin,0.020147,2333,990,2349,1241
spatula,cider,0.020248,54045,45159,14321,9805
saucer,cuisine,0.020297,1383,1181,423,395
caviar,suitable,0.020409,2135,1367,1198,1155
molasses,cigar,0.020653,18019,14369,588,531
sufficient,chef,0.02079,4782,4410,2442,2310
excessive,liter,0.020913,745,739,761,716
tiny,cuisine,0.020927,6884,6503,423,395
bran,cardboard,0.02102,7327,4775,1087,739
rhubarb,cigar,0.021193,15525,5866,588,531
spinach,rum,0.021471,89752,42667,19158,12892
eggplant,toothpick,0.021525,40453,12551,47507,45665
squid,farmhouse,0.02158,4773,1479,332,325
tasty,cupcake,0.021648,7476,7370,13692,7489
omelet,melon,0.021828,6747,3000,6646,3968
farmers,martini,0.021859,865,805,4739,3171
excessive,autumn,0.022183,745,739,1381,1355
bacon,rum,0.022248,158695,72676,19158,12892
intact,cider,0.022416,4584,4463,14321,9805
cupcake,hamburger,0.022445,13692,7489,26971,19454
kitchen,yogurt,0.02247,21930,19836,52154,34458
kitchen,papaya,0.022581,21930,19836,2854,1476
moisture,decorator,0.022669,11031,10308,502,446
sundae,rid,0.022862,1357,1166,2031,1962
spatula,catfish,0.022906,54045,45159,2907,1446
bayou,horizontal,0.022922,337,313,1117,1014
cardboard,cider,0.023151,1087,739,14321,9805
muffin,eggplant,0.023305,67858,41236,40453,12551
cupcake,enhance,0.023512,13692,7489,626,617
espresso,intact,0.023797,6417,4159,4584,4463
vinegar,pizza,0.02395,136939,119032,57740,27321
seafood,cider,0.023978,11365,7631,14321,9805
mango,oven,0.024022,17207,9134,860114,565394
sufficient,farmers,0.02404,4782,4410,865,805
spatula,excellent,0.024132,54045,45159,3069,3017
rhubarb,toothpick,0.024196,15525,5866,47507,45665
marmalade,hamburger,0.024293,6673,4419,26971,19454
outer,raisin,0.024359,9098,8463,8368,7385
culinary,intact,0.024515,487,465,4584,4463
cardboard,tofu,0.024692,1087,739,28018,9719
quickie,swordfish,0.024763,339,333,2333,990
outer,bayou,0.02479,9098,8463,337,313
kitchen,tequila,0.024825,21930,19836,3999,2989
intact,pizza,0.024829,4584,4463,57740,27321
cupcake,summertime,0.024861,13692,7489,495,486
excessive,rum,0.024891,745,739,19158,12892
kitchen,potassium,0.024988,21930,19836,750,706
horizontal,excellent,0.025072,1117,1014,3069,3017
protein,eggplant,0.025309,10322,9072,40453,12551
cuisine,pepperoni,0.0254,423,395,7960,5583
bakery,rhubarb,0.025497,472,458,15525,5866
cuisine,molasses,0.025503,423,395,18019,14369
cupcake,sufficient,0.025648,13692,7489,4782,4410
saucer,macaroni,0.025669,1383,1181,34120,16430
sodium,rum,0.025676,7533,6923,19158,12892
vodka,cleaver,0.025765,8281,5930,736,680
fiesta,liter,0.025801,1667,1598,761,716
sauerkraut,vitamin,0.025914,8986,4855,2349,1241
cupcake,sodium,0.026258,13692,7489,7533,6923
raisin,spatula,0.026283,8368,7385,54045,45159
cupcake,celery,0.026504,13692,7489,103983,89646
squid,yogurt,0.02675,4773,1479,52154,34458
chowder,raisin,0.026899,8474,6774,8368,7385
cuisine,decorator,0.026987,423,395,502,446
outer,info,0.02704,9098,8463,528,518
pizza,cider,0.027086,57740,27321,14321,9805
jiffy,eggplant,0.02711,837,773,40453,12551
cardboard,macaroni,0.027163,1087,739,34120,16430
pizza,cavity,0.027234,57740,27321,8407,5958
spatula,sodium,0.027882,54045,45159,7533,6923
outer,outdoor,0.028244,9098,8463,2974,2883
custard,moisture,0.028355,30962,16661,11031,10308
bacon,tequila,0.02836,158695,72676,3999,2989
farmers,liter,0.028434,865,805,761,716
horizontal,ample,0.028444,1117,1014,401,391
cupcake,tofu,0.02849,13692,7489,28018,9719
cider,pepperoni,0.02855,14321,9805,7960,5583
bran,cigar,0.02866,7327,4775,588,531
marmalade,info,0.028769,6673,4419,528,518
summertime,omelet,0.028973,495,486,6747,3000
oven,mayonnaise,0.029278,860114,565394,61066,50672
earthquake,catfish,0.029339,575,540,2907,1446
similar,vodka,0.029538,4069,3959,8281,5930
jiffy,melon,0.029584,837,773,6646,3968
mango,toothpick,0.029688,17207,9134,47507,45665
rid,toothpick,0.029774,2031,1962,47507,45665
intact,farmhouse,0.029783,4584,4463,332,325
macaroni,rum,0.029821,34120,16430,19158,12892
vodka,catfish,0.029907,8281,5930,2907,1446
swordfish,potassium,0.029954,2333,990,750,706
tequila,spider,0.02997,3999,2989,1391,1052
espresso,coleslaw,0.030032,6417,4159,5349,3971
espresso,excellent,0.030087,6417,4159,3069,3017
squid,farmers,0.030177,4773,1479,865,805
wacky,cigar,0.03018,356,352,588,531
spatula,macaroni,0.030235,54045,45159,34120,16430
excessive,gorgeous,0.030368,745,739,384,374
fiesta,cigar,0.030454,1667,1598,588,531
salami,freezer,0.030507,3482,2358,48748,35818
outer,molasses,0.030527,9098,8463,18019,14369
delightful,pepperoni,0.030531,463,461,7960,5583
poultry,martini,0.030648,4602,4226,4739,3171
elephant,moisture,0.030735,599,373,11031,10308
salami,wacky,0.030801,3482,2358,356,352
sundae,cavity,0.030835,1357,1166,8407,5958
raisin,moisture,0.030873,8368,7385,11031,10308
bran,appetizer,0.030915,7327,4775,5151,4991
tequila,cigar,0.031065,3999,2989,588,531
omelet,cider,0.031124,6747,3000,14321,9805
quickie,outer,0.031227,339,333,9098,8463
raisin,vitamin,0.031233,8368,7385,2349,1241
mango,macaroni,0.031421,17207,9134,34120,16430
excessive,indoor,0.031458,745,739,787,738
horizontal,autumn,0.031463,1117,1014,1381,1355
marmalade,protein,0.031527,6673,4419,10322,9072
caviar,excessive,0.031658,2135,1367,745,739
muffin,swordfish,0.031914,67858,41236,2333,990
appetizer,rum,0.031953,5151,4991,19158,12892
catfish,lollipop,0.031963,2907,1446,738,529
sufficient,mango,0.032147,4782,4410,17207,9134
excessive,jiffy,0.032193,745,739,837,773
bran,outdoor,0.032361,7327,4775,2974,2883
freezer,poultry,0.032412,48748,35818,4602,4226
excessive,swordfish,0.03259,745,739,2333,990
earthquake,ketchup,0.032913,575,540,18856,16113
vinegar,custard,0.032937,136939,119032,30962,16661
freezer,sauerkraut,0.032939,48748,35818,8986,4855
vitamin,mayonnaise,0.032947,2349,1241,61066,50672
tiny,excellent,0.032972,6884,6503,3069,3017
swordfish,earthquake,0.033222,2333,990,575,540
suitable,pepperoni,0.033235,1198,1155,7960,5583
rhubarb,potassium,0.033475,15525,5866,750,706
fridge,fiesta,0.033567,37587,31200,1667,1598
delightful,cupcake,0.033783,463,461,13692,7489
molasses,seafood,0.033848,18019,14369,11365,7631
marmalade,cigar,0.03411,6673,4419,588,531
swordfish,espresso,0.034136,2333,990,6417,4159
tasty,outer,0.034143,7476,7370,9098,8463
farmers,rum,0.03453,865,805,19158,12892
fiesta,custard,0.034702,1667,1598,30962,16661
sufficient,spider,0.03483,4782,4410,1391,1052
sundae,eggplant,0.034986,1357,1166,40453,12551
bakery,marmalade,0.035111,472,458,6673,4419
moisture,cider,0.035154,11031,10308,14321,9805
spider,bran,0.035217,1391,1052,7327,4775
cupboard,pepperoni,0.035425,372,360,7960,5583
cardboard,eggplant,0.035447,1087,739,40453,12551
birthday,catfish,0.035604,890,811,2907,1446
kitchen,sodium,0.035879,21930,19836,7533,6923
sauerkraut,potassium,0.035956,8986,4855,750,706
omelet,decorator,0.035969,6747,3000,502,446
muffin,hen,0.035996,67858,41236,2078,1148
intact,macaroni,0.036038,4584,4463,34120,16430
outer,tequila,0.036068,9098,8463,3999,2989
freezer,spinach,0.036111,48748,35818,89752,42667
sodium,martini,0.036205,7533,6923,4739,3171
vitamin,catfish,0.036213,2349,1241,2907,1446
protein,outdoor,0.03669,10322,9072,2974,2883
tequila,cardboard,0.0368,3999,2989,1087,739
seafood,toothpick,0.03685,11365,7631,47507,45665
tasty,decorator,0.037016,7476,7370,502,446
espresso,seafood,0.037065,6417,4159,11365,7631
spider,vitamin,0.037139,1391,1052,2349,1241
speedy,moisture,0.037255,638,633,11031,10308
mango,poultry,0.037295,17207,9134,4602,4226
swordfish,cupcake,0.037501,2333,990,13692,7489
sufficient,yogurt,0.037507,4782,4410,52154,34458
cupcake,vinegar,0.037761,13692,7489,136939,119032
muffin,papaya,0.03777,67858,41236,2854,1476
excellent,pepperoni,0.037908,3069,3017,7960,5583
useful,marmalade,0.038056,326,310,6673,4419
excessive,cider,0.038123,745,739,14321,9805
caviar,useful,0.038444,2135,1367,326,310
sufficient,outdoor,0.038492,4782,4410,2974,2883
protein,cardboard,0.0387,10322,9072,1087,739
horizontal,poultry,0.038753,1117,1014,4602,4226
elephant,cupcake,0.038761,599,373,13692,7489
yogurt,toothpick,0.038857,52154,34458,47507,45665
birthday,cavity,0.038895,890,811,8407,5958
speedy,liter,0.038958,638,633,761,716
excessive,summertime,0.03906,745,739,495,486
sauerkraut,martini,0.039147,8986,4855,4739,3171
swordfish,decorator,0.039173,2333,990,502,446
spider,cider,0.039226,1391,1052,14321,9805
intact,rum,0.039481,4584,4463,19158,12892
speedy,vitamin,0.039584,638,633,2349,1241
marmalade,ample,0.039705,6673,4419,401,391
cardboard,farmhouse,0.039853,1087,739,332,325
cupcake,farmers,0.039901,13692,7489,865,805
muffin,tofu,0.040104,67858,41236,28018,9719
saucer,farmers,0.040197,1383,1181,865,805
lemonade,rid,0.040209,6577,4765,2031,1962
raisin,indoor,0.04031,8368,7385,787,738
seafood,horizontal,0.040317,11365,7631,1117,1014
toothpick,papaya,0.040335,47507,45665,2854,1476
cupcake,farmhouse,0.040385,13692,7489,332,325
outer,poultry,0.040397,9098,8463,4602,4226
pizza,rid,0.040543,57740,27321,2031,1962
freezer,omelet,0.040587,48748,35818,6747,3000
farmhouse,lollipop,0.040614,332,325,738,529
jiffy,hen,0.040628,837,773,2078,1148
tiny,rum,0.040743,6884,6503,19158,12892
catfish,melon,0.040857,2907,1446,6646,3968
protein,sauerkraut,0.040912,10322,9072,8986,4855
wacky,poultry,0.041095,356,352,4602,4226
tiny,raisin,0.041115,6884,6503,8368,7385
earthquake,cider,0.041186,575,540,14321,9805
bran,ample,0.041456,7327,4775,401,391
excessive,farmhouse,0.041524,745,739,332,325
sufficient,pepperoni,0.0417,4782,4410,7960,5583
fridge,pepperoni,0.041766,37587,31200,7960,5583
sufficient,tofu,0.041799,4782,4410,28018,9719
earthquake,poultry,0.04216,575,540,4602,4226
helpful,bayou,0.042238,843,815,337,313
fridge,ketchup,0.042277,37587,31200,18856,16113
pizza,hen,0.042374,57740,27321,2078,1148
marmalade,spider,0.042666,6673,4419,1391,1052
horizontal,macaroni,0.042761,1117,1014,34120,16430
marmalade,cupboard,0.042835,6673,4419,372,360
squid,cider,0.042839,4773,1479,14321,9805
bayou,rid,0.042944,337,313,2031,1962
lemonade,moisture,0.043158,6577,4765,11031,10308
delightful,swordfish,0.043318,463,461,2333,990
protein,catfish,0.04339,10322,9072,2907,1446
excellent,cigar,0.043427,3069,3017,588,531
macaroni,lollipop,0.043427,34120,16430,738,529
sufficient,omelet,0.043434,4782,4410,6747,3000
rhubarb,vitamin,0.043684,15525,5866,2349,1241
raisin,cupboard,0.043759,8368,7385,372,360
excessive,chef,0.043849,745,739,2442,2310
quickie,omelet,0.044037,339,333,6747,3000
spatula,hamburger,0.044083,54045,45159,26971,19454
tequila,ample,0.044361,3999,2989,401,391
omelet,rum,0.044396,6747,3000,19158,12892
farmhouse,decorator,0.04443,332,325,502,446
outer,rum,0.044439,9098,8463,19158,12892
excessive,luncheon,0.044491,745,739,660,595
skillet,fridge,0.04485,388783,248779,37587,31200
custard,cavity,0.044921,30962,16661,8407,5958
farmers,indoor,0.044947,865,805,787,738
liter,decorator,0.045137,761,716,502,446
custard,chef,0.045169,30962,16661,2442,2310
rhubarb,sodium,0.045197,15525,5866,7533,6923
horizontal,catfish,0.045215,1117,1014,2907,1446
similar,vinegar,0.045304,4069,3959,136939,119032
swordfish,protein,0.045432,2333,990,10322,9072
pizza,bran,0.045568,57740,27321,7327,4775
luncheon,cupcake,0.045626,660,595,13692,7489
seafood,lollipop,0.045672,11365,7631,738,529
