word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
magic,picnic,-0.12861,192923,95660,24562,12372
cloud,skill,-0.128589,52600,17061,2126,1950
smell,penguin,-0.128182,29409,22058,12146,3700
explore,throat,-0.128181,92669,74264,2263,1712
importance,spaceship,-0.12778,4175,4105,3926,1968
stepped,sport,-0.127596,35424,30167,6512,2527
sneak,leg,-0.127587,3761,3652,33053,17102
washed,reindeer,-0.127485,22025,20390,11544,2589
sunshine,ruler,-0.127484,20968,13293,3935,2041
pitch,sweetie,-0.127085,6717,2533,10998,10393
flat,jungle,-0.126763,4715,3823,20173,9442
shout,amount,-0.126743,14920,13493,1150,1079
mountain,apologize,-0.126069,21465,6466,3251,3053
borrow,laugh,-0.125968,16888,9121,101430,87300
shovel,dancer,-0.125924,7535,4716,10269,4077
yacht,squeaky,-0.125545,15406,2534,7262,1902
hug,scatter,-0.125328,148079,126500,8654,6237
wall,flavor,-0.125219,71122,35943,1830,1586
ignorant,grin,-0.124667,15761,10825,1225,1218
lid,popular,-0.124012,9662,6106,17905,11555
beauty,tape,-0.123679,7128,6283,25934,10814
sofa,value,-0.123669,10685,6662,21441,14913
cartoon,steep,-0.123599,8904,2671,3067,2939
unite,arm,-0.123247,9628,6388,30590,17769
squeeze,vacation,-0.123131,10835,7311,7444,2896
lap,create,-0.123059,2350,2170,16691,10079
demand,slide,-0.122882,3573,2995,167627,61003
workers,napkin,-0.122624,2559,1357,12286,3407
cast,squeak,-0.122441,1771,1269,1890,1178
backward,cuddle,-0.121967,1728,1146,3029,2834
admire,trap,-0.121778,9931,8318,15384,5308
ashtray,overcome,-0.242822,11847,2465,1382,1367
flag,tummy,-0.235638,25002,6179,14339,10501
rough,mission,-0.152325,24977,15537,2497,1902
steady,parrot,-0.207409,2323,2001,18697,3599
peel,luxury,-0.205042,2116,1390,5381,2572
respectful,yawn,-0.127379,9727,8409,7885,5161
spread,cop,-0.127614,22464,16158,13063,2852
exercise,gold,-0.193952,6464,3202,21165,8305
decision,colorful,-0.192876,3184,2854,85866,67195
healthy,envelope,-0.147256,32298,21207,15525,5328
sting,original,-0.153619,2923,2322,19695,11537
pink,earthquake,-0.188066,87515,42943,6802,2732
solution,shrink,-0.139477,1922,1803,13191,7092
surface,helper,-0.182775,2154,1981,11184,8180
bleed,faraway,-0.14887,1202,1158,2454,2239
hopeful,slap,-0.147723,1514,1476,6765,4889
club,forehead,-0.176128,14396,3262,1807,1743
keeper,fireplace,-0.17396,3516,1529,11799,3472
creamy,scare,-0.173047,1334,1196,22658,17819
gain,firm,-0.125117,7915,5976,1055,1034
flash,measure,-0.167346,3090,2619,22438,10217
subway,handful,-0.166682,11163,2566,1652,1580
dig,price,-0.166652,26601,19933,6436,4227
click,invite,-0.165563,1830,1702,10202,8497
cheek,difficult,-0.154449,5296,4922,21413,14793
gross,support,-0.159912,1496,1356,12777,7652
fancy,situation,-0.126137,32608,13651,2353,2263
smart,entire,-0.156835,65646,52395,1889,1830
operation,purple,-0.15649,6448,2621,57877,21462
wing,downstairs,-0.154694,30004,14802,3926,3150
broom,summer,-0.154295,4135,2359,10345,6425
include,grip,-0.149279,6839,5627,1461,1435
noisy,prove,-0.152619,27622,16026,1395,1310
lettuce,kingdom,-0.152394,2117,1547,5213,2868
feed,hallway,-0.150672,21209,14775,1468,1171
triangle,fresh,-0.148372,17267,4162,8215,7497
load,breeze,-0.128505,10708,6305,4989,4619
collect,shock,-0.128247,14721,8862,4455,3587
bench,effort,-0.145548,45988,28595,2431,2302
perfume,nine,-0.145249,11394,2626,2081,1702
mosquito,argue,-0.125402,13044,2422,9264,8985
counter,thunder,-0.143457,6040,5140,13807,6292
spoil,ladder,-0.130024,9480,6379,29566,11472
bother,shelf,-0.140909,4978,4770,35994,21820
short,happiness,-0.13742,10707,9321,17468,16421
sweaty,hunt,-0.136987,1055,1019,1966,1640
patient,thud,-0.135421,40078,25046,1942,1911
shake,uniform,-0.133964,34973,30004,9183,3452
square,fever,-0.133947,20474,6528,1735,1352
network,lick,-0.128698,7478,2638,3346,3104
block,teach,-0.126143,21628,7500,42440,32488
computer,ripe,-0.123887,16487,3742,2029,1677
chess,tickle,-0.122886,14607,2567,4041,3663
disturb,brand,-0.19688,9237,5935,2432,2383
beak,challenge,-0.131043,33605,30902,3011,2531
danger,bounce,-0.145743,8360,7683,34844,14371
embarrass,wooden,-0.176224,4988,3658,3956,3503
fragile,cheer,-0.122627,23392,12531,8613,8302
lemon,alert,-0.161791,26872,6796,15862,11452
bank,scary,-0.131508,2719,1638,92689,61887
hose,twinkle,-0.170036,22966,6936,3903,1977
stem,stadium,-0.122605,1893,1495,9402,2575
circus,inch,-0.131343,3379,1172,3650,2318
spill,group,-0.131421,3253,2983,22080,15439
trash,awake,-0.12566,12323,8088,2790,2429
behave,snowman,-0.152903,14793,7574,36710,8243
thief,confident,-0.158169,15779,3855,1853,1789
lecture,sand,-0.158079,5762,2451,76103,35694
untie,planet,-0.152412,2222,1446,12682,3030
boom,spend,-0.125107,4577,3158,13334,11167
talent,smelly,-0.13012,1573,1247,33591,13906
deliver,silent,-0.13088,12353,7426,1544,1470
travel,sudden,-0.125392,13560,8318,8875,8812
nod,model,-0.123246,16617,15346,9866,2783
round,rescue,-0.126144,69814,50625,10501,8004
rule,tiny,-0.155779,2470,1822,117813,76770
