word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
slow,decoration,-0.122249,44453,30214,1881,1767
timer,peach,-0.122238,2571,2045,20202,13720
tofu,torch,-0.122092,28018,9719,1417,1056
wrapped,starch,-0.121631,9508,8688,8373,7015
snack,veal,-0.121615,5092,4697,13098,4857
boiler,info,-0.121418,23691,20794,528,518
prick,intense,-0.121151,9632,9310,640,627
straw,meantime,-0.120904,2187,1929,5078,4976
jumbo,motion,-0.120698,1667,1383,3077,2903
artificial,slide,-0.119302,494,474,11490,10242
ribbon,sodium,-0.1193,3076,2733,7533,6923
bubble,portion,-0.118889,12014,11434,19915,17420
vegetable,spot,-0.118776,81069,71004,2769,2449
muffin,bouquet,-0.11847,67858,41236,2680,1906
green,counter,-0.118253,164011,130760,9466,8455
wedge,volume,-0.11821,6896,6086,6002,5306
pocket,bright,-0.118001,4690,3335,5834,5662
fluff,butcher,-0.116751,9349,8924,1296,1215
espresso,moisture,-0.116493,6417,4159,11031,10308
mustard,diameter,-0.116145,86752,72210,12817,12173
rough,instant,-0.116056,4302,4053,10889,9371
snow,disturb,-0.115745,6051,4319,508,499
wagon,shiny,-0.115733,364,345,5310,5085
tonic,underneath,-0.115657,498,345,4868,4604
source,smash,-0.115544,3850,3657,4036,3784
sesame,fit,-0.11548,43888,29785,18437,17181
steam,cocktail,-0.115463,33376,30074,17921,13596
exception,slip,-0.115365,391,388,3421,3300
luncheon,space,-0.115297,660,595,8310,7966
area,simple,-0.115198,4543,4024,14768,13399
degree,dirt,-0.115104,22487,21536,3023,2602
mushroom,rotate,-0.114972,47039,35552,4999,4676
paste,iron,-0.114937,79367,60745,20319,16007
cavity,chocolate,-0.114309,8407,5958,300001,138265
metal,personal,-0.114114,20118,18268,1872,1827
manual,pool,-0.114004,904,842,804,775
pitcher,shrink,-0.113768,9307,7663,1376,1346
rhubarb,diner,-0.113372,15525,5866,331,319
tequila,irregular,-0.113071,3999,2989,458,453
drag,ample,-0.113056,596,578,401,391
angle,bran,-0.112984,2894,2727,7327,4775
peppermint,duck,-0.112337,5344,3314,14375,3291
single,brew,-0.112028,29869,28480,1461,1219
active,decorate,-0.111683,804,732,14266,13584
chunky,chimney,-0.11144,7283,6926,687,476
strip,suitable,-0.111209,11442,8945,1198,1155
alcohol,ton,-0.111203,3172,2787,1185,753
assure,caviar,-0.111006,419,407,2135,1367
trash,total,-0.110718,474,408,18619,16779
include,thick,-0.110638,2968,2907,144560,131550
maker,coast,-0.110321,9007,6939,359,347
bottle,potato,-0.110206,9179,7378,117758,77467
farm,consistent,-0.110002,1109,1076,766,734
float,butterfly,-0.109952,5214,4991,1936,1750
patient,atop,-0.109664,708,691,5839,5233
equivalent,short,-0.109577,730,713,11693,9044
accompany,liner,-0.109391,983,978,2400,2014
previous,outdoor,-0.109384,1284,1248,2974,2883
stack,stage,-0.109312,9385,7859,10470,9534
wing,select,-0.109285,3869,2899,3849,3314
omelet,stain,-0.10865,6747,3000,325,303
visible,server,-0.108199,2856,2794,357,344
yield,knob,-0.108198,21047,19724,623,552
fork,ounce,-0.10802,98102,89291,6782,5838
blind,melon,-0.107897,775,707,6646,3968
continue,fancy,-0.107827,109807,97079,2373,2313
various,tilt,-0.107234,1014,994,3423,3305
network,cube,-0.106965,2152,2101,14873,13400
parcel,exchange,-0.106783,650,485,738,523
salami,silver,-0.10667,3482,2358,1588,1473
suggestion,flatten,-0.106603,1223,1187,28727,27571
crusty,gel,-0.10658,8859,8630,1903,1532
rubber,appetite,-0.106479,14822,13264,302,301
commercial,wilt,-0.106365,587,557,4888,4787
kettle,devour,-0.106232,11061,8950,901,896
elbow,cluster,-0.106163,1052,966,374,328
healthy,charcoal,-0.106114,12743,9977,8626,6419
page,buttermilk,-0.106089,3715,2097,49589,36977
bench,famous,-0.106082,1095,911,1932,1902
register,cobbler,-0.105919,843,778,7933,6815
viewer,massage,-0.105615,633,630,2182,2046
dribble,jerky,-0.10543,1293,1253,1106,724
hook,oyster,-0.105299,5257,4364,8389,6227
cuisine,vent,-0.105293,423,395,2457,2278
tender,tap,-0.105098,274586,240209,6240,5887
hungry,basin,-0.105073,887,858,938,556
ham,martini,-0.105029,65895,33373,4739,3171
count,port,-0.105028,996,944,3555,2350
courtesy,runny,-0.104873,538,524,6231,5951
deep,machine,-0.104581,55598,50867,16837,11272
contact,kidney,-0.10437,1366,1338,5677,5061
fasten,value,-0.104325,1176,1166,461,449
bulb,jiffy,-0.104232,2602,1850,837,773
window,turnip,-0.104127,611,506,2412,1692
trifle,spit,-0.103732,4185,2573,615,426
barbecue,texture,-0.103624,23774,17390,16686,15515
rinse,circular,-0.103382,59056,54841,2869,2714
tacky,style,-0.103376,1157,1080,16010,15560
sticky,liquor,-0.103344,21622,19198,2616,2071
crowd,draw,-0.10306,3648,3616,2740,2521
stretch,maple,-0.103013,4871,4162,24982,17649
level,serve,-0.10301,14061,13143,607156,566535
gum,smother,-0.102983,1899,1639,540,529
settle,fiery,-0.10257,2532,2454,395,374
inner,blueberry,-0.10244,2565,2300,16490,13284
steamer,daily,-0.102399,9728,5988,1208,1100
height,yogurt,-0.102376,1243,1150,52154,34458
mug,trim,-0.102284,4045,2800,30153,27666
crunch,blade,-0.102242,6926,6349,9484,8402
creamy,seal,-0.102228,63853,59375,54896,50345
lettuce,ignite,-0.102093,48542,37699,1248,1194
fashion,maximum,-0.101764,3971,3929,1252,1202
pet,swordfish,-0.101588,834,758,2333,990
outline,sauerkraut,-0.101526,503,400,8986,4855
square,chick,-0.101361,43291,38623,1570,1124
burst,depth,-0.101259,2143,2072,4276,4204
crisp,gallon,-0.101257,64852,60176,6524,5780
gravy,blossom,-0.100033,33251,20643,1858,1468
salty,loaf,-0.099662,4600,4298,84081,51839
bundle,velvet,-0.099371,2397,1707,2548,2365
drain,corner,-0.099348,345232,300024,8485,6620
dress,custard,-0.099338,3021,2817,30962,16661
elephant,finish,-0.099235,599,373,22976,21882
brittle,petite,-0.099106,4734,3568,425,393
molasses,circle,-0.098955,18019,14369,24402,18157
stamp,cranberry,-0.098949,697,550,25711,18458
bulk,exotic,-0.098777,7133,5928,426,403
tub,catfish,-0.098705,1174,980,2907,1446
strain,bun,-0.098377,46540,43195,10164,6870
flesh,master,-0.098271,14760,11218,769,661
generous,switch,-0.098081,11095,10635,3058,2932
excessive,fool,-0.09792,745,739,491,392
ultimate,sterile,-0.097755,1979,1944,1020,982
crank,popular,-0.097687,549,512,569,556
residue,chess,-0.097521,946,894,1673,1642
variation,sand,-0.097301,5255,4661,3084,2833
bath,pile,-0.097081,13984,11000,6651,6254
lively,disposable,-0.096995,457,433,1552,1422
season,candy,-0.096839,230929,185418,31229,21346
cast,icy,-0.096649,9789,8802,675,632
deluxe,steep,-0.096534,1358,1339,6613,6299
waffle,leaf,-0.121482,7896,3524,39572,29725
shield,original,-0.17359,411,383,5793,5392
pasta,dark,-0.129359,168870,66383,22957,20335
entire,dozen,-0.15962,15252,14356,18542,18219
stout,curve,-0.170601,978,627,874,844
spice,spear,-0.150419,32787,26338,1447,1313
champagne,greasy,-0.115516,4945,3142,621,598
lift,suit,-0.106974,17599,16236,1898,1862
strong,arrange,-0.163337,3642,3468,106223,96144
block,adjust,-0.105792,2437,2039,38478,36137
jerk,foam,-0.162033,1816,1185,9849,8877
marmalade,structure,-0.161987,6673,4419,334,310
puff,bloody,-0.154038,13034,8677,1154,903
draft,distribute,-0.155742,769,702,10756,10205
pioneer,cling,-0.15508,358,343,3650,3000
football,washed,-0.14714,656,434,2513,2432
link,crush,-0.146837,1200,1087,19653,18645
pine,carton,-0.146101,13844,9416,1113,888
crab,vitamin,-0.145954,26918,13510,2349,1241
bounce,poultry,-0.145898,315,306,4602,4226
bliss,file,-0.143824,334,325,785,626
gas,moist,-0.141426,11511,9963,20544,19621
ripe,noodle,-0.140028,2826,2618,11801,9923
stock,pretzel,-0.104696,96020,64401,5414,3519
skin,raisin,-0.100178,65764,45875,8368,7385
bullet,quail,-0.138378,390,329,2677,756
brunch,rub,-0.111126,2537,2490,46480,38812
germ,lobster,-0.122037,2945,2606,10961,3598
standard,curl,-0.133734,3833,3647,2153,2091
upside,obtain,-0.133132,6235,5864,1252,1185
essence,pizza,-0.13203,4395,3470,57740,27321
pulp,double,-0.101751,14365,9719,47495,41949
soap,border,-0.099768,814,521,7773,6420
uniform,afternoon,-0.13065,3867,3702,463,445
yellow,tent,-0.129423,18831,16733,4567,4357
split,flute,-0.12907,17264,15573,3646,3538
pressure,spread,-0.09739,15306,5605,310948,248280
corn,fan,-0.109696,134125,83248,3679,3374
delight,carve,-0.127756,6065,5950,3213,3094
attention,papaya,-0.127631,676,659,2854,1476
blitz,hobo,-0.126068,1476,1270,495,457
macaroni,equipment,-0.123774,34120,16430,1552,1511
force,fudge,-0.123257,1598,1568,22149,16985
pure,rearrange,-0.122777,1657,1496,404,394
flip,grape,-0.120628,30242,27410,6964,4948
popcorn,margin,-0.105094,11848,4801,547,501
summer,fold,-0.097341,9199,8621,161030,138788
uncover,funnel,-0.098374,21930,21392,2238,1260
flank,dent,-0.118064,4018,2602,462,385
snowball,grain,-0.108037,492,472,10935,10153
feed,crumble,-0.11749,3454,2923,32863,29934
molten,weed,-0.117378,536,507,2645,2542
lazy,motor,-0.116609,1740,1688,3214,2994
mushy,decorator,-0.098976,5743,5617,502,446
solid,sage,-0.09918,6091,5634,19088,13320
fragile,club,-0.098429,458,450,3847,3506
pinch,ideal,-0.113668,42350,37933,1259,1228
saucer,endless,-0.113575,1383,1181,398,396
bayou,film,-0.112875,337,313,4211,3524
ketchup,drape,-0.111055,18856,16113,1563,1482
dull,shake,-0.110671,954,943,46439,40724
miracle,foot,-0.097608,3885,3419,621,493
spatter,diamond,-0.103885,390,380,2143,1892
stale,pipe,-0.105119,633,599,12594,9993
wipe,meal,-0.102405,13043,12506,24028,21585
bruise,pepperoni,-0.097135,549,533,7960,5583
damp,substitute,-0.106443,10540,9437,16489,14511
mango,church,-0.098982,17207,9134,546,517
drip,magazine,-0.098339,7497,6613,590,578
wet,supper,-0.099165,34358,29910,2276,2250
prune,element,-0.146737,1680,1295,1070,1025
saucy,tape,-0.187405,2161,2122,685,546
guide,beer,-0.100551,1533,1464,18838,11872
energy,razor,-0.131947,754,684,380,334
trace,flash,-0.100077,1271,1151,589,576
rim,hearty,-0.108352,12657,9997,4048,3997
basket,lush,-0.157674,6754,4734,324,318
sundae,cloth,-0.147567,1357,1166,11798,9749
malt,intact,-0.132337,1238,917,4584,4463
lava,limp,-0.099767,500,431,3218,3153
solution,crispy,-0.107927,2112,1684,31259,27419
rich,secure,-0.124111,7659,7315,11674,11240
flame,cracker,-0.097613,13868,11145,28744,23843
impossible,grid,-0.110421,1533,1517,865,729
meatball,acid,-0.14034,4434,3568,1226,1063
toll,relish,-0.115766,564,529,11927,8762
surface,pickle,-0.103592,100538,81333,6483,5409
swap,screw,-0.129034,343,327,2598,2392
