word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
square,chick,-0.101361,43291,38623,1570,1124
depth,burst,-0.101259,4276,4204,2143,2072
crisp,gallon,-0.101257,64852,60176,6524,5780
beer,guide,-0.100551,18838,11872,1533,1464
skin,raisin,-0.100178,65764,45875,8368,7385
trace,flash,-0.100077,1271,1151,589,576
gravy,blossom,-0.100033,33251,20643,1858,1468
border,soap,-0.099768,7773,6420,814,521
limp,lava,-0.099767,3218,3153,500,431
loaf,salty,-0.099662,84081,51839,4600,4298
velvet,bundle,-0.099371,2548,2365,2397,1707
drain,corner,-0.099348,345232,300024,8485,6620
custard,dress,-0.099338,30962,16661,3021,2817
finish,elephant,-0.099235,22976,21882,599,373
sage,solid,-0.09918,19088,13320,6091,5634
wet,supper,-0.099165,34358,29910,2276,2250
brittle,petite,-0.099106,4734,3568,425,393
mango,church,-0.098982,17207,9134,546,517
mushy,decorator,-0.098976,5743,5617,502,446
circle,molasses,-0.098955,24402,18157,18019,14369
cranberry,stamp,-0.098949,25711,18458,697,550
bulk,exotic,-0.098777,7133,5928,426,403
catfish,tub,-0.098705,2907,1446,1174,980
club,fragile,-0.098429,3847,3506,458,450
strain,bun,-0.098377,46540,43195,10164,6870
uncover,funnel,-0.098374,21930,21392,2238,1260
drip,magazine,-0.098339,7497,6613,590,578
flesh,master,-0.098271,14760,11218,769,661
generous,switch,-0.098081,11095,10635,3058,2932
excessive,fool,-0.09792,745,739,491,392
ultimate,sterile,-0.097755,1979,1944,1020,982
popular,crank,-0.097687,569,556,549,512
cracker,flame,-0.097613,28744,23843,13868,11145
miracle,foot,-0.097608,3885,3419,621,493
chess,residue,-0.097521,1673,1642,946,894
spread,pressure,-0.09739,310948,248280,15306,5605
fold,summer,-0.097341,161030,138788,9199,8621
variation,sand,-0.097301,5255,4661,3084,2833
pepperoni,bruise,-0.097135,7960,5583,549,533
bath,pile,-0.097081,13984,11000,6651,6254
disposable,lively,-0.096995,1552,1422,457,433
season,candy,-0.096839,230929,185418,31229,21346
cast,icy,-0.096649,9789,8802,675,632
steep,deluxe,-0.096534,6613,6299,1358,1339
