word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
fragile,giggle,-0.174951,23392,12531,8461,8265
cast,noisy,-0.174656,1771,1269,27622,16026
remove,laughter,-0.174538,10068,6727,8280,7989
sunrise,bump,-0.174514,8504,2772,4330,3521
season,broom,-0.174302,5434,2690,4135,2359
keeper,fireplace,-0.17396,3516,1529,11799,3472
singer,dirt,-0.173932,2066,1249,40682,29243
scratch,winter,-0.173568,6296,4782,10685,5783
wand,barn,-0.173486,27499,12735,22537,8162
badge,spaghetti,-0.173216,2143,1797,16822,3008
kindness,slide,-0.173168,13901,12328,167627,61003
creamy,scare,-0.173047,1334,1196,22658,17819
dip,soldier,-0.172632,1392,1220,15385,3427
available,cheek,-0.172332,12176,10470,5296,4922
bother,recipe,-0.172249,4978,4770,1472,1067
lemonade,alert,-0.172108,7094,2266,15862,11452
moon,washed,-0.172035,37477,11573,22025,20390
anger,recommend,-0.171911,1160,1091,6867,6033
repair,giggle,-0.171764,12499,7248,8461,8265
wrist,wise,-0.171684,2511,1894,89254,44347
yellow,earthquake,-0.171476,113830,70141,6802,2732
cube,rid,-0.171298,20092,3001,2223,1996
rule,fuzzy,-0.171261,2470,1822,3385,1926
price,crawl,-0.171118,6436,4227,15147,9166
bouncy,despite,-0.170977,9876,5288,2172,2140
unite,finger,-0.170874,9628,6388,21459,11778
camp,cheek,-0.170559,10228,2853,5296,4922
mystery,bump,-0.170545,9054,4578,4330,3521
scratch,afternoon,-0.170535,6296,4782,6963,6736
scary,piggy,-0.170416,92689,61887,3004,1225
draw,safety,-0.170308,73380,37720,4253,3983
yield,bathrobe,-0.17016,8162,5795,11354,2483
wealthy,breath,-0.170041,21283,11226,21775,20989
hose,twinkle,-0.170036,22966,6936,3903,1977
sting,stadium,-0.169648,2923,2322,9402,2575
cast,barn,-0.169543,1771,1269,22537,8162
exercise,golden,-0.169372,6464,3202,5470,4395
church,scoop,-0.169351,12598,2842,2340,2059
dust,twin,-0.169341,12846,5411,4060,2440
bother,brand,-0.169297,4978,4770,2432,2383
cast,field,-0.169108,1771,1269,58008,29683
circus,washed,-0.168875,3379,1172,22025,20390
slimy,kingdom,-0.168836,3413,2869,5213,2868
chair,harm,-0.168638,78373,32630,1796,1733
click,serve,-0.168636,1830,1702,10846,6719
apologize,inch,-0.168254,3251,3053,3650,2318
smell,safari,-0.168077,29409,22058,7202,2454
puddle,kindly,-0.167776,51961,20878,3433,3337
gain,forehead,-0.167776,7915,5976,1807,1743
track,bitter,-0.167705,15881,5380,21852,13133
rail,spit,-0.167641,9588,2565,3464,3157
cast,squeaky,-0.167524,1771,1269,7262,1902
dip,threat,-0.167471,1392,1220,3716,2551
flash,measure,-0.167346,3090,2619,22438,10217
subway,handful,-0.166682,11163,2566,1652,1580
dig,price,-0.166652,26601,19933,6436,4227
skill,melt,-0.166509,2126,1950,11946,8551
settle,finger,-0.166312,7913,5842,21459,11778
kitten,flip,-0.166019,39322,8563,1331,1043
deserve,telephone,-0.165978,2006,1923,13212,2653
backpack,quarrel,-0.165963,5766,3635,12832,6685
haircut,scatter,-0.165884,14526,4021,8654,6237
shake,pride,-0.165688,34973,30004,3718,3660
click,invite,-0.165563,1830,1702,10202,8497
secure,grape,-0.165473,1141,1082,9632,2396
gather,forehead,-0.165402,11450,8441,1807,1743
laughter,peel,-0.165231,8280,7989,2116,1390
deserve,curtain,-0.164857,2006,1923,13065,3369
breath,rich,-0.16459,21775,20989,30205,12705
steam,journal,-0.164516,8969,3172,14398,2547
sunrise,bleed,-0.164217,8504,2772,1202,1158
round,kingdom,-0.16391,69814,50625,5213,2868
exercise,necklace,-0.163907,6464,3202,20246,6927
backward,precious,-0.163903,1728,1146,3505,3273
church,tug,-0.163864,12598,2842,6532,5877
rug,keeper,-0.163811,19285,4792,3516,1529
area,cheek,-0.163423,4200,3455,5296,4922
patience,shiver,-0.163336,3160,2715,8476,6545
golden,yoga,-0.163006,5470,4395,14660,2619
fake,confident,-0.162933,32065,11855,1853,1789
flood,sticker,-0.162428,6996,2897,8885,4612
dark,slice,-0.162192,118492,82353,3691,2936
clown,precious,-0.16206,25554,6317,3505,3273
lemon,alert,-0.161791,26872,6796,15862,11452
round,harm,-0.161692,69814,50625,1796,1733
sunshine,fix,-0.161687,20968,13293,106107,69971
trash,twin,-0.161554,12323,8088,4060,2440
sticky,group,-0.161509,8169,7167,22080,15439
round,bravery,-0.161479,69814,50625,2025,1923
camp,sticker,-0.161444,10228,2853,8885,4612
copy,jeep,-0.161347,2571,2374,19163,2638
graceful,spit,-0.161326,16166,11505,3464,3157
crowd,wipe,-0.161234,2070,1598,10606,8232
forehead,difficult,-0.161197,1807,1743,21413,14793
incredible,apologize,-0.161163,23792,12522,3251,3053
amount,crawl,-0.161084,1150,1079,15147,9166
shovel,awake,-0.1608,7535,4716,2790,2429
puppy,chop,-0.160794,47463,12285,1778,1086
lung,knock,-0.160537,4212,1551,9575,9013
scare,brand,-0.160426,22658,17819,2432,2383
ashtray,confident,-0.160308,11847,2465,1853,1789
lung,sneak,-0.160278,4212,1551,3761,3652
delay,lick,-0.160067,8106,6183,3346,3104
avoid,avocado,-0.159917,1571,1532,14902,2650
gross,support,-0.159912,1496,1356,12777,7652
burst,judge,-0.159904,1840,1804,16091,6155
slip,cousin,-0.159769,7898,6295,1534,1002
stack,cast,-0.159566,12493,4809,1771,1269
river,sticker,-0.159557,60871,27049,8885,4612
obey,snowman,-0.159468,2763,2485,36710,8243
jealous,timer,-0.158977,23066,13973,2542,1638
build,attention,-0.158772,58798,32484,6308,5634
pine,bathroom,-0.158622,13454,2951,22024,13109
glitter,jog,-0.158613,2063,1267,20550,9315
join,rotten,-0.15842,63013,49896,1684,1207
thief,confident,-0.158169,15779,3855,1853,1789
cone,tidy,-0.15814,23619,8990,30745,16917
outfit,disturb,-0.158128,1445,1104,9237,5935
lecture,sand,-0.158079,5762,2451,76103,35694
oasis,tug,-0.158031,10596,2566,6532,5877
obey,inch,-0.157991,2763,2485,3650,2318
allow,bottom,-0.157961,4908,4314,18330,16658
succeed,texture,-0.157918,8988,6298,3734,2597
scream,collection,-0.157882,14726,12894,5065,3503
lap,build,-0.157794,2350,2170,58798,32484
price,sand,-0.157638,6436,4227,76103,35694
cheek,organize,-0.157565,5296,4922,12513,7257
stack,throat,-0.157553,12493,4809,2263,1712
excite,kindly,-0.157409,3686,2993,3433,3337
parrot,avoid,-0.157294,18697,3599,1571,1532
fetch,silent,-0.157259,4879,3986,1544,1470
fear,fancy,-0.15715,8846,8146,32608,13651
flag,stomach,-0.157011,25002,6179,6645,3645
area,sticker,-0.15698,4200,3455,8885,4612
spread,price,-0.156953,22464,16158,6436,4227
church,spit,-0.156922,12598,2842,3464,3157
deserve,clock,-0.156872,2006,1923,23829,4359
smart,entire,-0.156835,65646,52395,1889,1830
beauty,broom,-0.15672,7128,6283,4135,2359
unite,cheek,-0.156684,9628,6388,5296,4922
appreciate,dizzy,-0.156679,4254,3961,28145,14644
gold,yoga,-0.156529,21165,8305,14660,2619
chimney,tug,-0.156503,11770,2973,6532,5877
haircut,teamwork,-0.156496,14526,4021,2461,2387
operation,purple,-0.15649,6448,2621,57877,21462
lick,camp,-0.1559,3346,3104,10228,2853
sticky,join,-0.155844,8169,7167,63013,49896
peel,cousin,-0.155784,2116,1390,1534,1002
rule,tiny,-0.155779,2470,1822,117813,76770
awake,peel,-0.155771,2790,2429,2116,1390
twirl,jail,-0.155636,2176,1985,9621,3043
menu,safety,-0.155391,8329,3032,4253,3983
quack,achieve,-0.155254,5513,2526,2242,2165
rhythm,sticker,-0.155233,7076,2845,8885,4612
giraffe,precious,-0.155163,10869,4710,3505,3273
fearful,dip,-0.155059,19254,11095,1392,1220
wipe,parade,-0.154973,10606,8232,15538,3427
tricky,porch,-0.154957,1948,1823,11099,4750
workers,lap,-0.154925,2559,1357,2350,2170
fence,bedtime,-0.154816,45556,19572,2913,2671
lemonade,sharp,-0.154795,7094,2266,41680,28758
wing,downstairs,-0.154694,30004,14802,3926,3150
wipe,player,-0.15464,10606,8232,8868,4629
cheek,difficult,-0.154449,5296,4922,21413,14793
complete,giggle,-0.154354,11867,8134,8461,8265
broom,summer,-0.154295,4135,2359,10345,6425
fence,twinkle,-0.154261,45556,19572,3903,1977
include,forehead,-0.153933,6839,5627,1807,1743
invite,grip,-0.153758,10202,8497,1461,1435
beak,confident,-0.153621,33605,30902,1853,1789
sting,original,-0.153619,2923,2322,19695,11537
rule,wrapped,-0.153327,2470,1822,17538,15434
scratch,camp,-0.153304,6296,4782,10228,2853
rotten,stage,-0.153224,1684,1207,20092,7913
amount,excite,-0.152955,1150,1079,3686,2993
forehead,lumber,-0.15294,1807,1743,10391,2439
behave,snowman,-0.152903,14793,7574,36710,8243
fear,rare,-0.152872,8846,8146,26248,12445
obey,circle,-0.152851,2763,2485,27623,10904
infant,glitter,-0.152754,8415,2551,2063,1267
lemonade,chase,-0.152749,7094,2266,24798,23018
continue,batter,-0.152693,3010,2977,4351,2585
noisy,prove,-0.152619,27622,16026,1395,1310
bank,chase,-0.152437,2719,1638,24798,23018
untie,planet,-0.152412,2222,1446,12682,3030
lettuce,kingdom,-0.152394,2117,1547,5213,2868
tornado,dip,-0.15237,12086,2682,1392,1220
rough,mission,-0.152325,24977,15537,2497,1902
split,coat,-0.152247,13873,7832,43525,23273
glitter,judge,-0.152228,2063,1267,16091,6155
destroy,forehead,-0.152215,9129,5513,1807,1743
burst,horse,-0.15212,1840,1804,39137,11504
strange,deserve,-0.151905,54318,49926,2006,1923
corn,flip,-0.151848,19702,4002,1331,1043
button,healthy,-0.15178,51356,19820,32298,21207
chop,mailbox,-0.151659,1778,1086,20022,6334
test,laughter,-0.151526,23940,11047,8280,7989
unite,bump,-0.151382,9628,6388,4330,3521
spit,tour,-0.15134,3464,3157,6896,2735
hill,simple,-0.151266,124053,40587,5040,4769
quiz,precious,-0.151263,10510,2597,3505,3273
crowd,sticky,-0.15111,2070,1598,8169,7167
sticker,complain,-0.151024,8885,4612,8650,6340
bouncy,danger,-0.150853,9876,5288,8360,7683
mix,safety,-0.150776,32978,18059,4253,3983
feed,hallway,-0.150672,21209,14775,1468,1171
yellow,operation,-0.150623,113830,70141,6448,2621
delay,golden,-0.150555,8106,6183,5470,4395
smooth,rescue,-0.150449,35081,22233,10501,8004
incredible,avoid,-0.150042,23792,12522,1571,1532
continue,crack,-0.149821,3010,2977,15458,8258
avoid,snowman,-0.149792,1571,1532,36710,8243
price,dirt,-0.149718,6436,4227,40682,29243
cast,corn,-0.149715,1771,1269,19702,4002
tiny,decision,-0.149709,117813,76770,3184,2854
gum,queen,-0.149621,17838,2882,31142,9201
press,shelter,-0.149541,5898,4384,10572,4374
musician,wipe,-0.149493,10076,2712,10606,8232
steam,notebook,-0.149462,8969,3172,14368,2860
circus,dirt,-0.14938,3379,1172,40682,29243
broom,flavor,-0.149361,4135,2359,1830,1586
flash,spend,-0.149337,3090,2619,13334,11167
include,grip,-0.149279,6839,5627,1461,1435
slice,vanish,-0.149206,3691,2936,6033,4017
bath,pine,-0.149073,22039,12109,13454,2951
round,attention,-0.14902,69814,50625,6308,5634
lemon,secure,-0.148959,26872,6796,1141,1082
cast,structure,-0.148941,1771,1269,8954,2667
embarrass,sneak,-0.148914,4988,3658,3761,3652
bleed,faraway,-0.14887,1202,1158,2454,2239
curtain,scoop,-0.148639,13065,3369,2340,2059
draw,piggy,-0.14863,73380,37720,3004,1225
fireplace,tug,-0.148602,11799,3472,6532,5877
shadow,fresh,-0.148585,22697,6456,8215,7497
wipe,group,-0.148445,10606,8232,22080,15439
vacation,aside,-0.148416,7444,2896,1447,1410
triangle,fresh,-0.148372,17267,4162,8215,7497
boom,kindly,-0.148326,4577,3158,3433,3337
smelly,confident,-0.148307,33591,13906,1853,1789
amount,scream,-0.14822,1150,1079,14726,12894
appreciate,shadow,-0.148073,4254,3961,22697,6456
build,throat,-0.147838,58798,32484,2263,1712
bouncy,harm,-0.147787,9876,5288,1796,1733
hopeful,slap,-0.147723,1514,1476,6765,4889
cabin,flip,-0.147597,10424,2857,1331,1043
bubble,farmers,-0.147559,15639,4234,2399,1816
computer,handful,-0.147438,16487,3742,1652,1580
yellow,situation,-0.14741,113830,70141,2353,2263
blackboard,safety,-0.147297,12124,2532,4253,3983
healthy,envelope,-0.147256,32298,21207,15525,5328
cast,stable,-0.14725,1771,1269,9804,3200
sticker,outdoors,-0.147237,8885,4612,2503,2426
handful,church,-0.147136,1652,1580,12598,2842
rumble,glove,-0.14712,1742,1391,16413,2921
anger,deliver,-0.147089,1160,1091,12353,7426
nervous,dip,-0.146937,25909,15536,1392,1220
unite,forehead,-0.146913,9628,6388,1807,1743
scatter,sticker,-0.146694,8654,6237,8885,4612
breeze,organize,-0.14662,4989,4619,12513,7257
shake,outfit,-0.146597,34973,30004,1445,1104
aside,thirsty,-0.146593,1447,1410,20344,16425
flat,bravery,-0.146371,4715,3823,2025,1923
gift,avoid,-0.146317,57150,36472,1571,1532
flip,neighbor,-0.146316,1331,1043,12812,6782
fear,decorate,-0.146175,8846,8146,14277,8727
salty,switch,-0.146121,2119,1684,13466,3984
broom,nature,-0.146092,4135,2359,11195,7031
deserve,brick,-0.146063,2006,1923,9891,2160
bake,safety,-0.145999,24343,12891,4253,3983
sand,attention,-0.145959,76103,35694,6308,5634
lap,collect,-0.145926,2350,2170,14721,8862
danger,bounce,-0.145743,8360,7683,34844,14371
model,giggle,-0.145714,9866,2783,8461,8265
palace,tug,-0.145712,11685,3166,6532,5877
greedy,stretch,-0.145593,8073,6900,15213,8990
salty,chain,-0.145574,2119,1684,14476,2979
bench,effort,-0.145548,45988,28595,2431,2302
ham,kingdom,-0.145463,1871,1289,5213,2868
healthy,stepped,-0.145437,32298,21207,35424,30167
timer,destroy,-0.145296,2542,1638,9129,5513
perfume,nine,-0.145249,11394,2626,2081,1702
continue,bitter,-0.145243,3010,2977,21852,13133
sticky,stadium,-0.145231,8169,7167,9402,2575
singer,heavy,-0.145187,2066,1249,80013,54902
cast,upstairs,-0.145148,1771,1269,7625,3702
sting,mystery,-0.145028,2923,2322,9054,4578
cheek,prepare,-0.145021,5296,4922,8958,7061
noon,rid,-0.144965,3836,2611,2223,1996
unknown,cheek,-0.14493,21783,11903,5296,4922
beak,tour,-0.144923,33605,30902,6896,2735
green,attention,-0.144868,176818,119613,6308,5634
peaceful,grab,-0.14486,25151,16870,27479,23969
pretend,pupil,-0.144687,63429,46968,3536,2124
trick,darkness,-0.144592,17892,12651,2003,1679
offer,wet,-0.144548,6467,5717,111774,70017
bouncy,recipe,-0.144515,9876,5288,1472,1067
laughter,recommend,-0.144424,8280,7989,6867,6033
button,picnic,-0.144252,51356,19820,24562,12372
bouncy,avoid,-0.144235,9876,5288,1571,1532
bouncy,bravery,-0.144223,9876,5288,2025,1923
wiggle,library,-0.144193,4499,4279,14351,4815
yogurt,secure,-0.144074,16802,2791,1141,1082
meadow,fix,-0.144049,12979,7319,106107,69971
moon,avoid,-0.143955,37477,11573,1571,1532
area,forehead,-0.143946,4200,3455,1807,1743
lemonade,furry,-0.143775,7094,2266,28981,18888
fresh,argue,-0.143683,8215,7497,9264,8985
yield,outfit,-0.143665,8162,5795,1445,1104
wipe,afternoon,-0.143549,10606,8232,6963,6736
unknown,asleep,-0.143485,21783,11903,20288,19308
counter,thunder,-0.143457,6040,5140,13807,6292
snowy,avoid,-0.14344,8224,1846,1571,1532
scale,despite,-0.143429,18601,5044,2172,2140
bleed,entire,-0.143408,1202,1158,1889,1830
admire,throat,-0.143224,9931,8318,2263,1712
shiny,exercise,-0.143213,263644,193607,6464,3202
obey,colorful,-0.143173,2763,2485,85866,67195
dizzy,precious,-0.143065,28145,14644,3505,3273
cast,laughter,-0.143045,1771,1269,8280,7989
sunrise,wooden,-0.142906,8504,2772,3956,3503
silver,despite,-0.142872,12225,4944,2172,2140
complete,poison,-0.142699,11867,8134,8061,2885
attractive,despite,-0.142678,15631,10577,2172,2140
crowd,borrow,-0.142574,2070,1598,16888,9121
roar,purse,-0.142485,26293,14833,14998,3154
invitation,bend,-0.142404,6181,3437,6846,5846
glitter,obedient,-0.142339,2063,1267,19027,11557
lap,factory,-0.142335,2350,2170,12323,2747
noon,deserve,-0.142285,3836,2611,2006,1923
salty,ladder,-0.142247,2119,1684,29566,11472
steady,journal,-0.142243,2323,2001,14398,2547
wolf,flip,-0.141981,33070,5789,1331,1043
shelf,harm,-0.141971,35994,21820,1796,1733
fearful,toss,-0.141942,19254,11095,1402,1297
talent,sticky,-0.141924,1573,1247,8169,7167
anger,cook,-0.141771,1160,1091,38960,21505
brick,throat,-0.141741,9891,2160,2263,1712
burst,recommend,-0.141727,1840,1804,6867,6033
sunrise,sharp,-0.14172,8504,2772,41680,28758
anger,available,-0.141697,1160,1091,12176,10470
card,avoid,-0.141697,25641,5996,1571,1532
sticker,structure,-0.141693,8885,4612,8954,2667
pillow,avoid,-0.141676,31846,10805,1571,1532
fresh,screen,-0.141656,8215,7497,15820,5706
recipe,kick,-0.141606,1472,1067,23343,16396
talent,washed,-0.141571,1573,1247,22025,20390
bus,toss,-0.141536,42105,7382,1402,1297
fan,third,-0.141522,19580,3780,2832,2619
spend,spit,-0.141516,13334,11167,3464,3157
fear,colorful,-0.141512,8846,8146,85866,67195
dirt,permission,-0.141485,40682,29243,4771,3950
piggy,bright,-0.141432,3004,1225,115625,94668
smooth,nightmare,-0.14139,35081,22233,6037,2505
seaweed,opinion,-0.141377,1679,1121,3671,2449
clock,handful,-0.141376,23829,4359,1652,1580
sticker,lumber,-0.141261,8885,4612,10391,2439
fear,round,-0.141257,8846,8146,69814,50625
planet,obey,-0.141149,12682,3030,2763,2485
scratch,outdoors,-0.141116,6296,4782,2503,2426
corn,tug,-0.141055,19702,4002,6532,5877
club,wipe,-0.140952,14396,3262,10606,8232
solution,melt,-0.140936,1922,1803,11946,8551
bother,shelf,-0.140909,4978,4770,35994,21820
scratch,summer,-0.140786,6296,4782,10345,6425
appear,twin,-0.140749,4810,4279,4060,2440
subway,spit,-0.140728,11163,2566,3464,3157
appreciate,puddle,-0.140658,4254,3961,51961,20878
deserve,hose,-0.140609,2006,1923,22966,6936
camp,tug,-0.14059,10228,2853,6532,5877
flame,deserve,-0.140589,13673,3371,2006,1923
serve,grip,-0.140563,10846,6719,1461,1435
sandbox,twinkle,-0.140556,12385,8686,3903,1977
load,cheek,-0.140455,10708,6305,5296,4922
imagine,leash,-0.140374,12351,8737,12855,5830
classroom,harm,-0.140288,9899,4439,1796,1733
available,asleep,-0.140287,12176,10470,20288,19308
dig,permission,-0.140148,26601,19933,4771,3950
incredible,bleed,-0.139914,23792,12522,1202,1158
restore,tag,-0.139908,9118,6528,16811,13302
bug,attention,-0.139874,255799,51376,6308,5634
flat,kingdom,-0.139764,4715,3823,5213,2868
aside,complain,-0.13974,1447,1410,8650,6340
keeper,blink,-0.139702,3516,1529,8336,3919
sticker,hedge,-0.139696,8885,4612,11574,2617
impossible,bench,-0.139615,1777,1689,45988,28595
fear,shiny,-0.139609,8846,8146,263644,193607
pinch,begin,-0.139555,10041,5888,1097,1073
solution,shrink,-0.139477,1922,1803,13191,7092
keeper,carpet,-0.139379,3516,1529,15951,4101
jazz,stem,-0.139371,16087,2638,1893,1495
factory,cheek,-0.139326,12323,2747,5296,4922
horizon,organize,-0.139317,1429,1356,12513,7257
destroy,hopeful,-0.139285,9129,5513,1514,1476
joke,secure,-0.139279,25997,11522,1141,1082
situation,porch,-0.139271,2353,2263,11099,4750
fragile,solution,-0.139132,23392,12531,1922,1803
wand,farm,-0.139073,27499,12735,69515,32155
fever,brick,-0.139008,1735,1352,9891,2160
trash,confident,-0.138848,12323,8088,1853,1789
fork,storm,-0.138656,16591,4092,41748,17896
jet,aside,-0.138499,20805,2854,1447,1410
poison,clap,-0.138483,8061,2885,22048,16697
solution,round,-0.138449,1922,1803,69814,50625
silence,sticker,-0.13839,4327,3080,8885,4612
avoid,note,-0.138375,1571,1532,26139,11010
model,fresh,-0.13836,9866,2783,8215,7497
fear,smooth,-0.138286,8846,8146,35081,22233
trash,massage,-0.138273,12323,8088,7237,2532
salty,stage,-0.138237,2119,1684,20092,7913
rug,bravery,-0.138198,19285,4792,2025,1923
scoop,gloomy,-0.138158,2340,2059,21254,11148
gather,shock,-0.138069,11450,8441,4455,3587
complete,voice,-0.137889,11867,8134,118189,85134
flood,slice,-0.137862,6996,2897,3691,2936
backpack,disagree,-0.137729,5766,3635,4977,3853
cube,sneak,-0.137637,20092,3001,3761,3652
badge,pasta,-0.137632,2143,1797,19313,3250
travel,throat,-0.137615,13560,8318,2263,1712
surface,organize,-0.137596,2154,1981,12513,7257
crowd,nap,-0.137522,2070,1598,51417,29590
short,happiness,-0.13742,10707,9321,17468,16421
scarf,rumble,-0.1374,28519,9726,1742,1391
tiny,apologize,-0.137372,117813,76770,3251,3053
seaweed,alarm,-0.137238,1679,1121,11097,3454
shadow,amount,-0.137123,22697,6456,1150,1079
flash,organize,-0.137122,3090,2619,12513,7257
backpack,earthquake,-0.137116,5766,3635,6802,2732
curious,choice,-0.137113,134287,124236,7356,6874
avoid,glove,-0.137102,1571,1532,16413,2921
lemon,safety,-0.137093,26872,6796,4253,3983
skull,avoid,-0.13708,14279,2817,1571,1532
travel,spit,-0.137061,13560,8318,3464,3157
giant,fever,-0.137054,36375,13483,1735,1352
precious,traffic,-0.136988,3505,3273,6835,2816
sweaty,hunt,-0.136987,1055,1019,1966,1640
infant,cast,-0.136982,8415,2551,1771,1269
toss,tour,-0.136887,1402,1297,6896,2735
wet,slice,-0.136877,111774,70017,3691,2936
wipe,cousin,-0.136866,10606,8232,1534,1002
waffle,safety,-0.136837,13755,2363,4253,3983
mall,underneath,-0.136828,9079,2822,2453,2302
backpack,unite,-0.136801,5766,3635,9628,6388
click,gather,-0.136733,1830,1702,11450,8441
anger,useful,-0.136691,1160,1091,22551,12885
deserve,faucet,-0.136681,2006,1923,12084,3012
energy,fake,-0.136642,7257,6426,32065,11855
tiny,permission,-0.136567,117813,76770,4771,3950
piggy,butterfly,-0.136472,3004,1225,89719,24882
yard,kindly,-0.136455,130054,94247,3433,3337
