word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
summertime,appetizer,0.5583,495,486,5151,4991
molasses,rum,0.557324,18019,14369,19158,12892
fiesta,summertime,0.556794,1667,1598,495,486
delightful,cuisine,0.556554,463,461,423,395
birthday,sundae,0.554841,890,811,1357,1166
hamburger,pepperoni,0.554218,26971,19454,7960,5583
fiesta,jiffy,0.553823,1667,1598,837,773
sodium,info,0.550497,7533,6923,528,518
sauerkraut,hamburger,0.550067,8986,4855,26971,19454
ketchup,mayonnaise,0.548142,18856,16113,61066,50672
molasses,ketchup,0.54738,18019,14369,18856,16113
similar,useful,0.543933,4069,3959,326,310
ketchup,cider,0.542514,18856,16113,14321,9805
outer,intact,0.537532,9098,8463,4584,4463
hen,poultry,0.537175,2078,1148,4602,4226
ketchup,hamburger,0.536979,18856,16113,26971,19454
sauerkraut,ketchup,0.536966,8986,4855,18856,16113
tequila,papaya,0.53679,3999,2989,2854,1476
speedy,autumn,0.536441,638,633,1381,1355
luncheon,delightful,0.535682,660,595,463,461
spinach,pepperoni,0.535554,89752,42667,7960,5583
lemonade,martini,0.535385,6577,4765,4739,3171
summertime,excellent,0.533457,495,486,3069,3017
birthday,delightful,0.532758,890,811,463,461
delightful,appetizer,0.532188,463,461,5151,4991
eggplant,spinach,0.531001,40453,12551,89752,42667
bakery,farmhouse,0.530401,472,458,332,325
molasses,bran,0.530166,18019,14369,7327,4775
quickie,jiffy,0.529994,339,333,837,773
custard,espresso,0.529917,30962,16661,6417,4159
luncheon,summertime,0.529515,660,595,495,486
birthday,summertime,0.529014,890,811,495,486
seafood,bayou,0.528554,11365,7631,337,313
marmalade,rum,0.528367,6673,4419,19158,12892
cuisine,chef,0.528284,423,395,2442,2310
cider,rum,0.52779,14321,9805,19158,12892
macaroni,spinach,0.526784,34120,16430,89752,42667
marmalade,vinegar,0.526695,6673,4419,136939,119032
swordfish,outdoor,0.524325,2333,990,2974,2883
tasty,gorgeous,0.522126,7476,7370,384,374
birthday,quickie,0.52151,890,811,339,333
rhubarb,custard,0.520665,15525,5866,30962,16661
quickie,wacky,0.519491,339,333,356,352
martini,melon,0.518955,4739,3171,6646,3968
bacon,pepperoni,0.516827,158695,72676,7960,5583
marmalade,ketchup,0.515561,6673,4419,18856,16113
sundae,martini,0.514758,1357,1166,4739,3171
vinegar,celery,0.51469,136939,119032,103983,89646
culinary,cuisine,0.514649,487,465,423,395
seafood,macaroni,0.512832,11365,7631,34120,16430
lemonade,melon,0.510934,6577,4765,6646,3968
wacky,earthquake,0.509991,356,352,575,540
salami,spinach,0.508476,3482,2358,89752,42667
culinary,farmers,0.508277,487,465,865,805
molasses,espresso,0.507541,18019,14369,6417,4159
helpful,suitable,0.506246,843,815,1198,1155
vinegar,mayonnaise,0.506136,136939,119032,61066,50672
jiffy,hamburger,0.505866,837,773,26971,19454
spider,lollipop,0.505827,1391,1052,738,529
delightful,farmhouse,0.50445,463,461,332,325
summertime,farmhouse,0.50364,495,486,332,325
speedy,bayou,0.502606,638,633,337,313
seafood,spinach,0.502482,11365,7631,89752,42667
delightful,enhance,0.502201,463,461,626,617
quickie,bayou,0.502156,339,333,337,313
yogurt,papaya,0.501984,52154,34458,2854,1476
bakery,farmers,0.501267,472,458,865,805
custard,rum,0.498772,30962,16661,19158,12892
sauerkraut,cider,0.498669,8986,4855,14321,9805
raisin,rhubarb,0.498389,8368,7385,15525,5866
sundae,espresso,0.498338,1357,1166,6417,4159
tasty,excellent,0.498335,7476,7370,3069,3017
useful,excellent,0.496886,326,310,3069,3017
tofu,papaya,0.496377,28018,9719,2854,1476
birthday,earthquake,0.495437,890,811,575,540
moisture,rid,0.494641,11031,10308,2031,1962
bayou,jiffy,0.493861,337,313,837,773
cupcake,lollipop,0.493083,13692,7489,738,529
tequila,cider,0.49224,3999,2989,14321,9805
birthday,bakery,0.491368,890,811,472,458
delightful,chef,0.491275,463,461,2442,2310
speedy,jiffy,0.491212,638,633,837,773
cuisine,farmers,0.491063,423,395,865,805
horizontal,cigar,0.490698,1117,1014,588,531
squid,tofu,0.490545,4773,1479,28018,9719
bacon,sauerkraut,0.489809,158695,72676,8986,4855
excessive,moisture,0.488574,745,739,11031,10308
caviar,mayonnaise,0.487421,2135,1367,61066,50672
bakery,cupboard,0.487087,472,458,372,360
luncheon,excellent,0.487032,660,595,3069,3017
coleslaw,ketchup,0.486005,5349,3971,18856,16113
cupcake,toothpick,0.485125,13692,7489,47507,45665
bacon,spinach,0.483868,158695,72676,89752,42667
bakery,culinary,0.483838,472,458,487,465
salami,pizza,0.481256,3482,2358,57740,27321
similar,helpful,0.481232,4069,3959,843,815
useful,culinary,0.481222,326,310,487,465
appetizer,excellent,0.480499,5151,4991,3069,3017
martini,rum,0.479754,4739,3171,19158,12892
coleslaw,papaya,0.478792,5349,3971,2854,1476
mayonnaise,celery,0.478786,61066,50672,103983,89646
lemonade,rhubarb,0.478053,6577,4765,15525,5866
vodka,liter,0.477865,8281,5930,761,716
marmalade,yogurt,0.477647,6673,4419,52154,34458
tofu,spinach,0.476805,28018,9719,89752,42667
quickie,luncheon,0.476581,339,333,660,595
fiesta,appetizer,0.475736,1667,1598,5151,4991
bakery,cuisine,0.475443,472,458,423,395
excessive,rid,0.475226,745,739,2031,1962
sundae,rum,0.474759,1357,1166,19158,12892
cavity,poultry,0.474198,8407,5958,4602,4226
quickie,appetizer,0.473866,339,333,5151,4991
fiesta,autumn,0.473739,1667,1598,1381,1355
marmalade,rhubarb,0.473333,6673,4419,15525,5866
cupcake,decorator,0.472967,13692,7489,502,446
lollipop,decorator,0.472921,738,529,502,446
bacon,hamburger,0.472315,158695,72676,26971,19454
bacon,celery,0.471606,158695,72676,103983,89646
culinary,delightful,0.471315,487,465,463,461
summertime,gorgeous,0.470947,495,486,384,374
mango,tofu,0.470617,17207,9134,28018,9719
seafood,poultry,0.470262,11365,7631,4602,4226
summertime,farmers,0.470255,495,486,865,805
summertime,chef,0.469566,495,486,2442,2310
farmers,autumn,0.469424,865,805,1381,1355
cuisine,excellent,0.469085,423,395,3069,3017
vodka,cider,0.468791,8281,5930,14321,9805
lemonade,mango,0.4678,6577,4765,17207,9134
eggplant,catfish,0.466973,40453,12551,2907,1446
lemonade,yogurt,0.46685,6577,4765,52154,34458
poultry,celery,0.466375,4602,4226,103983,89646
cuisine,enhance,0.465826,423,395,626,617
fiesta,hamburger,0.46533,1667,1598,26971,19454
vinegar,yogurt,0.46483,136939,119032,52154,34458
salami,macaroni,0.463833,3482,2358,34120,16430
raisin,autumn,0.462822,8368,7385,1381,1355
useful,delightful,0.462734,326,310,463,461
autumn,cider,0.462726,1381,1355,14321,9805
seafood,eggplant,0.462343,11365,7631,40453,12551
delightful,farmers,0.462073,463,461,865,805
sauerkraut,celery,0.461405,8986,4855,103983,89646
marmalade,molasses,0.461374,6673,4419,18019,14369
bakery,delightful,0.460613,472,458,463,461
horizontal,cardboard,0.460244,1117,1014,1087,739
rhubarb,cider,0.46004,15525,5866,14321,9805
raisin,cider,0.459727,8368,7385,14321,9805
gorgeous,excellent,0.45972,384,374,3069,3017
delightful,speedy,0.459334,463,461,638,633
luncheon,fiesta,0.458988,660,595,1667,1598
tofu,sushi,0.458934,28018,9719,3822,1491
lemonade,sundae,0.457285,6577,4765,1357,1166
bayou,appetizer,0.457173,337,313,5151,4991
tequila,melon,0.456189,3999,2989,6646,3968
info,excellent,0.45594,528,518,3069,3017
birthday,cardboard,0.455801,890,811,1087,739
lemonade,marmalade,0.455655,6577,4765,6673,4419
summertime,jiffy,0.454904,495,486,837,773
info,vitamin,0.453634,528,518,2349,1241
birthday,speedy,0.453381,890,811,638,633
swordfish,tofu,0.452215,2333,990,28018,9719
sundae,custard,0.451427,1357,1166,30962,16661
lemonade,papaya,0.451129,6577,4765,2854,1476
chef,speedy,0.451044,2442,2310,638,633
jiffy,macaroni,0.449455,837,773,34120,16430
salami,eggplant,0.448454,3482,2358,40453,12551
quickie,farmers,0.448194,339,333,865,805
coleslaw,sauerkraut,0.448132,5349,3971,8986,4855
cuisine,farmhouse,0.446448,423,395,332,325
autumn,excellent,0.446226,1381,1355,3069,3017
liter,potassium,0.445943,761,716,750,706
suitable,excellent,0.445693,1198,1155,3069,3017
birthday,autumn,0.444236,890,811,1381,1355
sauerkraut,pepperoni,0.443744,8986,4855,7960,5583
excellent,potassium,0.443512,3069,3017,750,706
vinegar,vodka,0.44348,136939,119032,8281,5930
sundae,mango,0.442799,1357,1166,17207,9134
saucer,martini,0.442548,1383,1181,4739,3171
raisin,rum,0.441034,8368,7385,19158,12892
vodka,melon,0.440771,8281,5930,6646,3968
quickie,chef,0.44009,339,333,2442,2310
birthday,fiesta,0.439031,890,811,1667,1598
birthday,cupcake,0.438868,890,811,13692,7489
birthday,chef,0.437859,890,811,2442,2310
lemonade,espresso,0.437476,6577,4765,6417,4159
cardboard,decorator,0.437189,1087,739,502,446
chowder,seafood,0.436699,8474,6774,11365,7631
lemonade,liter,0.43606,6577,4765,761,716
tofu,catfish,0.435196,28018,9719,2907,1446
gorgeous,autumn,0.43494,384,374,1381,1355
bacon,skillet,0.434777,158695,72676,388783,248779
wacky,jiffy,0.434759,356,352,837,773
coleslaw,mango,0.434667,5349,3971,17207,9134
luncheon,coleslaw,0.434286,660,595,5349,3971
useful,chef,0.434228,326,310,2442,2310
sauerkraut,macaroni,0.434113,8986,4855,34120,16430
sauerkraut,spinach,0.433519,8986,4855,89752,42667
swordfish,indoor,0.433044,2333,990,787,738
tequila,espresso,0.432887,3999,2989,6417,4159
vodka,espresso,0.432882,8281,5930,6417,4159
salami,sauerkraut,0.430354,3482,2358,8986,4855
eggplant,pepperoni,0.430179,40453,12551,7960,5583
saucer,cardboard,0.430055,1383,1181,1087,739
squid,spinach,0.430021,4773,1479,89752,42667
lemonade,summertime,0.429575,6577,4765,495,486
chef,autumn,0.429441,2442,2310,1381,1355
birthday,jiffy,0.429224,890,811,837,773
moisture,spinach,0.428296,11031,10308,89752,42667
chowder,catfish,0.427166,8474,6774,2907,1446
culinary,cupboard,0.42591,487,465,372,360
pizza,omelet,0.425661,57740,27321,6747,3000
vinegar,coleslaw,0.425151,136939,119032,5349,3971
quickie,sundae,0.424949,339,333,1357,1166
bakery,gorgeous,0.424808,472,458,384,374
chef,bayou,0.42462,2442,2310,337,313
eggplant,macaroni,0.423977,40453,12551,34120,16430
lemonade,custard,0.422549,6577,4765,30962,16661
chowder,macaroni,0.421723,8474,6774,34120,16430
spider,spatula,0.420988,1391,1052,54045,45159
luncheon,jiffy,0.420297,660,595,837,773
muffin,bran,0.419881,67858,41236,7327,4775
bayou,poultry,0.418743,337,313,4602,4226
kitchen,cardboard,0.418537,21930,19836,1087,739
lemonade,cider,0.41804,6577,4765,14321,9805
cuisine,seafood,0.417724,423,395,11365,7631
kitchen,cleaver,0.417415,21930,19836,736,680
tasty,cuisine,0.416973,7476,7370,423,395
cuisine,potassium,0.416419,423,395,750,706
vitamin,liter,0.416117,2349,1241,761,716
marmalade,sauerkraut,0.415327,6673,4419,8986,4855
farmers,speedy,0.414931,865,805,638,633
excessive,helpful,0.414772,745,739,843,815
tequila,vinegar,0.414462,3999,2989,136939,119032
muffin,toothpick,0.413898,67858,41236,47507,45665
marmalade,mango,0.413837,6673,4419,17207,9134
raisin,farmhouse,0.413738,8368,7385,332,325
bacon,chowder,0.413258,158695,72676,8474,6774
culinary,cleaver,0.413208,487,465,736,680
farmhouse,excellent,0.413038,332,325,3069,3017
tasty,useful,0.412718,7476,7370,326,310
useful,gorgeous,0.411786,326,310,384,374
intact,horizontal,0.410734,4584,4463,1117,1014
luncheon,cuisine,0.410648,660,595,423,395
mango,rum,0.410082,17207,9134,19158,12892
useful,cupboard,0.409988,326,310,372,360
helpful,culinary,0.409729,843,815,487,465
moisture,tofu,0.409447,11031,10308,28018,9719
ketchup,celery,0.408905,18856,16113,103983,89646
fiesta,farmers,0.408879,1667,1598,865,805
horizontal,cleaver,0.408706,1117,1014,736,680
intact,cavity,0.40846,4584,4463,8407,5958
fiesta,macaroni,0.407576,1667,1598,34120,16430
coleslaw,sushi,0.406907,5349,3971,3822,1491
bakery,summertime,0.406712,472,458,495,486
similar,gorgeous,0.40669,4069,3959,384,374
coleslaw,celery,0.406242,5349,3971,103983,89646
helpful,chef,0.406069,843,815,2442,2310
bacon,macaroni,0.406043,158695,72676,34120,16430
excellent,vitamin,0.406022,3069,3017,2349,1241
birthday,decorator,0.405636,890,811,502,446
marmalade,vodka,0.405146,6673,4419,8281,5930
enhance,ample,0.404956,626,617,401,391
salami,hamburger,0.40492,3482,2358,26971,19454
birthday,bayou,0.404666,890,811,337,313
elephant,tiny,0.404596,599,373,6884,6503
chowder,bayou,0.40454,8474,6774,337,313
tequila,marmalade,0.404486,3999,2989,6673,4419
poultry,cleaver,0.404248,4602,4226,736,680
lemonade,molasses,0.404112,6577,4765,18019,14369
helpful,info,0.404037,843,815,528,518
tofu,yogurt,0.403765,28018,9719,52154,34458
bran,yogurt,0.403735,7327,4775,52154,34458
marmalade,melon,0.403326,6673,4419,6646,3968
farmers,appetizer,0.402627,865,805,5151,4991
cuisine,autumn,0.402586,423,395,1381,1355
seafood,hen,0.402442,11365,7631,2078,1148
espresso,martini,0.401771,6417,4159,4739,3171
culinary,enhance,0.401457,487,465,626,617
fiesta,farmhouse,0.400402,1667,1598,332,325
delightful,bayou,0.400337,463,461,337,313
spinach,celery,0.399573,89752,42667,103983,89646
marmalade,mayonnaise,0.399546,6673,4419,61066,50672
sundae,summertime,0.399351,1357,1166,495,486
bacon,omelet,0.399333,158695,72676,6747,3000
fiesta,seafood,0.399141,1667,1598,11365,7631
birthday,excellent,0.398507,890,811,3069,3017
luncheon,seafood,0.397543,660,595,11365,7631
mango,mayonnaise,0.396868,17207,9134,61066,50672
molasses,yogurt,0.396681,18019,14369,52154,34458
delightful,cupboard,0.396656,463,461,372,360
kitchen,spider,0.396487,21930,19836,1391,1052
raisin,wacky,0.396452,8368,7385,356,352
rhubarb,mango,0.396358,15525,5866,17207,9134
cuisine,bayou,0.395252,423,395,337,313
bayou,farmhouse,0.395121,337,313,332,325
muffin,custard,0.394848,67858,41236,30962,16661
tequila,yogurt,0.394513,3999,2989,52154,34458
gorgeous,enhance,0.3945,384,374,626,617
jiffy,farmhouse,0.394433,837,773,332,325
delightful,fiesta,0.39421,463,461,1667,1598
tasty,summertime,0.39392,7476,7370,495,486
cuisine,gorgeous,0.393445,423,395,384,374
cardboard,lollipop,0.393067,1087,739,738,529
sundae,cupcake,0.392749,1357,1166,13692,7489
bran,jiffy,0.392606,7327,4775,837,773
wacky,speedy,0.392564,356,352,638,633
yogurt,spinach,0.391576,52154,34458,89752,42667
tasty,autumn,0.390715,7476,7370,1381,1355
mayonnaise,papaya,0.390696,61066,50672,2854,1476
marmalade,papaya,0.390444,6673,4419,2854,1476
protein,bran,0.390364,10322,9072,7327,4775
vinegar,sauerkraut,0.390332,136939,119032,8986,4855
outer,horizontal,0.390286,9098,8463,1117,1014
spider,decorator,0.390239,1391,1052,502,446
cupcake,cardboard,0.389384,13692,7489,1087,739
hen,catfish,0.389319,2078,1148,2907,1446
raisin,marmalade,0.38912,8368,7385,6673,4419
cider,celery,0.389008,14321,9805,103983,89646
elephant,quickie,0.38894,599,373,339,333
coleslaw,yogurt,0.388867,5349,3971,52154,34458
helpful,gorgeous,0.388382,843,815,384,374
birthday,useful,0.388156,890,811,326,310
speedy,appetizer,0.387841,638,633,5151,4991
yogurt,melon,0.387721,52154,34458,6646,3968
luncheon,autumn,0.387586,660,595,1381,1355
birthday,farmhouse,0.387581,890,811,332,325
swordfish,papaya,0.387211,2333,990,2854,1476
luncheon,hamburger,0.38698,660,595,26971,19454
squid,hen,0.386774,4773,1479,2078,1148
macaroni,celery,0.386262,34120,16430,103983,89646
bayou,catfish,0.386048,337,313,2907,1446
coleslaw,cider,0.385813,5349,3971,14321,9805
sauerkraut,hen,0.385151,8986,4855,2078,1148
elephant,bakery,0.384866,599,373,472,458
chef,appetizer,0.384738,2442,2310,5151,4991
rum,papaya,0.384347,19158,12892,2854,1476
summertime,bayou,0.383498,495,486,337,313
caviar,yogurt,0.383302,2135,1367,52154,34458
mango,martini,0.383146,17207,9134,4739,3171
outdoor,appetizer,0.383029,2974,2883,5151,4991
appetizer,autumn,0.383016,5151,4991,1381,1355
sodium,excellent,0.382585,7533,6923,3069,3017
pizza,macaroni,0.382277,57740,27321,34120,16430
seafood,hamburger,0.382157,11365,7631,26971,19454
bacon,coleslaw,0.381909,158695,72676,5349,3971
martini,lollipop,0.381513,4739,3171,738,529
bakery,excellent,0.381492,472,458,3069,3017
lemonade,freezer,0.381117,6577,4765,48748,35818
saucer,rum,0.380842,1383,1181,19158,12892
seafood,appetizer,0.380017,11365,7631,5151,4991
useful,cuisine,0.379115,326,310,423,395
swordfish,mango,0.378995,2333,990,17207,9134
pizza,hamburger,0.378369,57740,27321,26971,19454
quickie,excellent,0.377706,339,333,3069,3017
bayou,autumn,0.377659,337,313,1381,1355
birthday,lollipop,0.377321,890,811,738,529
salami,mayonnaise,0.376896,3482,2358,61066,50672
cuisine,sodium,0.376855,423,395,7533,6923
caviar,bayou,0.376711,2135,1367,337,313
tasty,enhance,0.376558,7476,7370,626,617
sundae,rhubarb,0.375969,1357,1166,15525,5866
eggplant,hamburger,0.375498,40453,12551,26971,19454
cuisine,info,0.37541,423,395,528,518
coleslaw,tofu,0.374514,5349,3971,28018,9719
caviar,appetizer,0.374506,2135,1367,5151,4991
chef,sodium,0.374453,2442,2310,7533,6923
sundae,papaya,0.373955,1357,1166,2854,1476
poultry,catfish,0.373875,4602,4226,2907,1446
hamburger,celery,0.373549,26971,19454,103983,89646
cuisine,vitamin,0.37353,423,395,2349,1241
appetizer,jiffy,0.373396,5151,4991,837,773
rhubarb,papaya,0.373247,15525,5866,2854,1476
rhubarb,rum,0.372601,15525,5866,19158,12892
enhance,excellent,0.372413,626,617,3069,3017
cupcake,custard,0.372009,13692,7489,30962,16661
wacky,sundae,0.371948,356,352,1357,1166
tiny,cigar,0.371862,6884,6503,588,531
sundae,jiffy,0.37179,1357,1166,837,773
sushi,cigar,0.371727,3822,1491,588,531
bacon,ketchup,0.371713,158695,72676,18856,16113
birthday,appetizer,0.37143,890,811,5151,4991
salami,appetizer,0.371426,3482,2358,5151,4991
summertime,melon,0.371337,495,486,6646,3968
intact,cleaver,0.370951,4584,4463,736,680
salami,cigar,0.370436,3482,2358,588,531
lemonade,decorator,0.369851,6577,4765,502,446
swordfish,hen,0.369186,2333,990,2078,1148
wacky,summertime,0.369121,356,352,495,486
fiesta,pepperoni,0.368929,1667,1598,7960,5583
vodka,summertime,0.368796,8281,5930,495,486
omelet,sushi,0.368408,6747,3000,3822,1491
cigar,cleaver,0.36827,588,531,736,680
squid,papaya,0.36804,4773,1479,2854,1476
summertime,mango,0.368033,495,486,17207,9134
tequila,sundae,0.367898,3999,2989,1357,1166
birthday,cupboard,0.367757,890,811,372,360
birthday,gorgeous,0.367483,890,811,384,374
tasty,speedy,0.367457,7476,7370,638,633
hen,cleaver,0.367449,2078,1148,736,680
suitable,delightful,0.367401,1198,1155,463,461
bakery,quickie,0.367249,472,458,339,333
chowder,celery,0.367119,8474,6774,103983,89646
martini,papaya,0.366031,4739,3171,2854,1476
bakery,useful,0.365417,472,458,326,310
useful,summertime,0.365378,326,310,495,486
culinary,farmhouse,0.365291,487,465,332,325
similar,delightful,0.365101,4069,3959,463,461
excessive,vitamin,0.364979,745,739,2349,1241
sauerkraut,farmhouse,0.364488,8986,4855,332,325
excessive,ample,0.364083,745,739,401,391
squid,sushi,0.363899,4773,1479,3822,1491
speedy,hamburger,0.363661,638,633,26971,19454
cuisine,summertime,0.363313,423,395,495,486
chowder,appetizer,0.363235,8474,6774,5151,4991
delightful,jiffy,0.363197,463,461,837,773
cigar,lollipop,0.362908,588,531,738,529
cupcake,spider,0.362676,13692,7489,1391,1052
rum,melon,0.362349,19158,12892,6646,3968
quickie,cuisine,0.362039,339,333,423,395
birthday,spider,0.361898,890,811,1391,1052
similar,culinary,0.361554,4069,3959,487,465
suitable,liter,0.36152,1198,1155,761,716
cardboard,cleaver,0.361083,1087,739,736,680
helpful,sushi,0.360223,843,815,3822,1491
saucer,cleaver,0.360184,1383,1181,736,680
birthday,tasty,0.360153,890,811,7476,7370
chef,excellent,0.359745,2442,2310,3069,3017
yogurt,rum,0.359564,52154,34458,19158,12892
quickie,tasty,0.359563,339,333,7476,7370
spinach,mayonnaise,0.359317,89752,42667,61066,50672
sundae,melon,0.359299,1357,1166,6646,3968
wacky,rhubarb,0.359258,356,352,15525,5866
kitchen,helpful,0.358994,21930,19836,843,815
caviar,sundae,0.358946,2135,1367,1357,1166
skillet,celery,0.35889,388783,248779,103983,89646
bacon,tofu,0.358551,158695,72676,28018,9719
tequila,bayou,0.358451,3999,2989,337,313
birthday,culinary,0.358274,890,811,487,465
helpful,delightful,0.358245,843,815,463,461
cuisine,cupboard,0.358106,423,395,372,360
summertime,papaya,0.358087,495,486,2854,1476
fiesta,coleslaw,0.357725,1667,1598,5349,3971
spatula,omelet,0.357664,54045,45159,6747,3000
sundae,fiesta,0.357347,1357,1166,1667,1598
raisin,sundae,0.357022,8368,7385,1357,1166
yogurt,cider,0.356894,52154,34458,14321,9805
omelet,spinach,0.356616,6747,3000,89752,42667
vodka,mango,0.35645,8281,5930,17207,9134
fridge,oven,0.356373,37587,31200,860114,565394
cuisine,appetizer,0.356271,423,395,5151,4991
coleslaw,bran,0.356203,5349,3971,7327,4775
intact,melon,0.356127,4584,4463,6646,3968
bacon,eggplant,0.35523,158695,72676,40453,12551
cardboard,sushi,0.355076,1087,739,3822,1491
fiesta,chef,0.354896,1667,1598,2442,2310
bayou,indoor,0.354889,337,313,787,738
sundae,vodka,0.354851,1357,1166,8281,5930
luncheon,suitable,0.354813,660,595,1198,1155
salami,omelet,0.354555,3482,2358,6747,3000
vitamin,rid,0.354369,2349,1241,2031,1962
sundae,speedy,0.353673,1357,1166,638,633
summertime,outdoor,0.353498,495,486,2974,2883
summertime,cupboard,0.353369,495,486,372,360
swordfish,poultry,0.353192,2333,990,4602,4226
skillet,hamburger,0.352884,388783,248779,26971,19454
elephant,summertime,0.352216,599,373,495,486
bacon,mayonnaise,0.351986,158695,72676,61066,50672
kitchen,culinary,0.351969,21930,19836,487,465
helpful,excellent,0.351771,843,815,3069,3017
spider,cleaver,0.351641,1391,1052,736,680
rhubarb,sauerkraut,0.351624,15525,5866,8986,4855
sundae,appetizer,0.351153,1357,1166,5151,4991
skillet,spinach,0.351088,388783,248779,89752,42667
raisin,sauerkraut,0.351052,8368,7385,8986,4855
raisin,jiffy,0.350642,8368,7385,837,773
luncheon,farmers,0.350385,660,595,865,805
cupcake,martini,0.35004,13692,7489,4739,3171
kitchen,hen,0.350039,21930,19836,2078,1148
horizontal,sushi,0.349993,1117,1014,3822,1491
espresso,yogurt,0.349966,6417,4159,52154,34458
cupboard,cardboard,0.349857,372,360,1087,739
appetizer,indoor,0.349757,5151,4991,787,738
birthday,cuisine,0.349576,890,811,423,395
seafood,mayonnaise,0.349374,11365,7631,61066,50672
similar,sufficient,0.349358,4069,3959,4782,4410
chowder,luncheon,0.349275,8474,6774,660,595
marmalade,custard,0.348909,6673,4419,30962,16661
jiffy,pepperoni,0.348799,837,773,7960,5583
luncheon,bayou,0.348397,660,595,337,313
molasses,sauerkraut,0.348317,18019,14369,8986,4855
tiny,lollipop,0.348281,6884,6503,738,529
rhubarb,spinach,0.348251,15525,5866,89752,42667
elephant,poultry,0.348122,599,373,4602,4226
ketchup,pepperoni,0.34807,18856,16113,7960,5583
luncheon,speedy,0.347964,660,595,638,633
pizza,appetizer,0.347814,57740,27321,5151,4991
delightful,sundae,0.347754,463,461,1357,1166
salami,coleslaw,0.347262,3482,2358,5349,3971
eggplant,papaya,0.346994,40453,12551,2854,1476
sodium,liter,0.346477,7533,6923,761,716
