word1,word2,cosine_similarity,word1_freq,word1_docfreq,word2_freq,word2_docfreq
pond,alligator,0.65116,147151,61012,14489,2654
freezer,oven,0.650694,11178,3284,35372,15914
notebook,blackboard,0.650619,14368,2860,12124,2532
jazz,violin,0.65047,16087,2638,15442,2640
bracelet,bathrobe,0.648889,17229,3445,11354,2483
zebra,penguin,0.648208,12816,3325,12146,3700
helicopter,ambulance,0.64783,17323,2681,14259,3410
fridge,oven,0.64413,19888,8594,35372,15914
bedroom,cupboard,0.644077,18923,11269,13792,5579
helpful,obedient,0.643667,42998,30311,19027,11557
helmet,bathrobe,0.640559,16276,5286,11354,2483
hippo,pond,0.636562,13361,2643,147151,61012
raincoat,helmet,0.636522,1523,1185,16276,5286
bracelet,violin,0.63508,17229,3445,15442,2640
helpful,useful,0.634144,42998,30311,22551,12885
shirt,sunglasses,0.631176,30790,12881,13390,3016
bathtub,faucet,0.630774,13356,3729,12084,3012
bracelet,sunglasses,0.630273,17229,3445,13390,3016
bathtub,pond,0.629014,13356,3729,147151,61012
bakery,pizza,0.627789,1878,1074,28734,5240
pizza,melon,0.626913,28734,5240,18246,2607
teacher,exam,0.626511,43932,18971,10447,2469
spaceship,airplane,0.626233,3926,1968,2638,1197
wallet,sunglasses,0.626181,14651,2931,13390,3016
elderly,grumpy,0.62577,24020,11134,38590,13482
tornado,earthquake,0.625493,12086,2682,6802,2732
helicopter,comet,0.624369,17323,2681,16536,2596
tasty,yogurt,0.622441,50150,31870,16802,2791
melon,lollipop,0.620067,18246,2607,15007,3409
bathtub,lake,0.618635,13356,3729,52828,19611
comfy,bathrobe,0.618052,3373,2981,11354,2483
kitchen,bedroom,0.614942,145366,104320,18923,11269
cupboard,oven,0.613509,13792,5579,35372,15914
furniture,bedroom,0.613374,9705,4193,18923,11269
scary,harmless,0.607956,92689,61887,17153,11298
spaceship,cardboard,0.607207,3926,1968,12298,4652
tornado,ambulance,0.604614,12086,2682,14259,3410
graceful,dancer,0.603899,16166,11505,10269,4077
alligator,penguin,0.603546,14489,2654,12146,3700
muffin,celery,0.602504,14239,2450,15401,2651
kitchen,oven,0.60238,145366,104320,35372,15914
notebook,wallet,0.600938,14368,2860,14651,2931
tasty,pizza,0.599846,50150,31870,28734,5240
classroom,stadium,0.59871,9899,4439,9402,2575
microscope,laser,0.598371,12484,2625,14374,2472
hippo,lake,0.595991,13361,2643,52828,19611
pizza,celery,0.594827,28734,5240,15401,2651
blackboard,exam,0.594725,12124,2532,10447,2469
helicopter,airport,0.593995,17323,2681,10614,4177
scary,dangerous,0.59347,92689,61887,55359,39378
microphone,jazz,0.589066,13025,3324,16087,2638
elephant,penguin,0.585977,43111,13809,12146,3700
raincoat,shirt,0.58486,1523,1185,30790,12881
lake,alligator,0.584111,52828,19611,14489,2654
backyard,bedroom,0.583738,32735,23198,18923,11269
lemonade,yogurt,0.583413,7094,2266,16802,2791
tornado,comet,0.582231,12086,2682,16536,2596
bracelet,notebook,0.581847,17229,3445,14368,2860
factory,classroom,0.580487,12323,2747,9899,4439
zebra,alligator,0.577654,12816,3325,14489,2654
teacher,math,0.577284,43932,18971,14178,2775
pizza,oven,0.574203,28734,5240,35372,15914
fridge,pizza,0.572684,19888,8594,28734,5240
smelly,grumpy,0.572424,33591,13906,38590,13482
elephant,reindeer,0.572416,43111,13809,11544,2589
giraffe,kangaroo,0.571497,10869,4710,11222,2729
notebook,lollipop,0.569492,14368,2860,15007,3409
wallet,lollipop,0.569138,14651,2931,15007,3409
tiny,harmless,0.568803,117813,76770,17153,11298
comet,laser,0.568766,16536,2596,14374,2472
furniture,sofa,0.568149,9705,4193,10685,6662
yogurt,melon,0.567404,16802,2791,18246,2607
hippo,reindeer,0.566312,13361,2643,11544,2589
spider,cactus,0.565133,37303,7464,16942,2556
barn,factory,0.564615,22537,8162,12323,2747
smelly,harmless,0.564568,33591,13906,17153,11298
tasty,celery,0.563649,50150,31870,15401,2651
bracelet,wallet,0.563157,17229,3445,14651,2931
helmet,wallet,0.562976,16276,5286,14651,2931
ashtray,laser,0.562078,11847,2465,14374,2472
basement,cupboard,0.561438,1990,1097,13792,5579
bracelet,lollipop,0.561414,17229,3445,15007,3409
microscope,spider,0.560787,12484,2625,37303,7464
tornado,helicopter,0.558982,12086,2682,17323,2681
barn,farmers,0.557825,22537,8162,2399,1816
raincoat,bathrobe,0.557772,1523,1185,11354,2483
scary,smelly,0.557459,92689,61887,33591,13906
backyard,sandbox,0.557034,32735,23198,12385,8686
sunglasses,lollipop,0.556174,13390,3016,15007,3409
ashtray,microscope,0.55424,11847,2465,12484,2625
rainy,raincoat,0.554202,2083,1842,1523,1185
raincoat,sunglasses,0.554085,1523,1185,13390,3016
bedroom,bathrobe,0.552646,18923,11269,11354,2483
snowman,reindeer,0.551572,36710,8243,11544,2589
helmet,bracelet,0.550802,16276,5286,17229,3445
hippo,giraffe,0.550111,13361,2643,10869,4710
comet,airplane,0.549603,16536,2596,2638,1197
graceful,impressive,0.549575,16166,11505,18768,11542
helpful,graceful,0.548577,42998,30311,16166,11505
ambulance,airport,0.54812,14259,3410,10614,4177
bedroom,classroom,0.545414,18923,11269,9899,4439
billboard,statue,0.544982,10861,2501,18933,3333
kitchen,freezer,0.544798,145366,104320,11178,3284
hippo,farmer,0.543486,13361,2643,51626,13514
tasty,muffin,0.543268,50150,31870,14239,2450
violin,bathrobe,0.542476,15442,2640,11354,2483
tasty,melon,0.540738,50150,31870,18246,2607
basement,bedroom,0.539731,1990,1097,18923,11269
wallet,owner,0.539672,14651,2931,54977,31114
airplane,ambulance,0.539585,2638,1197,14259,3410
helpful,helper,0.538283,42998,30311,11184,8180
blackboard,math,0.538095,12124,2532,14178,2775
bakery,muffin,0.538012,1878,1074,14239,2450
shirt,wallet,0.537975,30790,12881,14651,2931
sidewalk,blackboard,0.536379,4563,3519,12124,2532
freezer,pizza,0.534896,11178,3284,28734,5240
notebook,sunglasses,0.534236,14368,2860,13390,3016
kitchen,backyard,0.534004,145366,104320,32735,23198
bathtub,furniture,0.532974,13356,3729,9705,4193
notebook,math,0.532766,14368,2860,14178,2775
classroom,exam,0.532217,9899,4439,10447,2469
lemonade,pizza,0.531295,7094,2266,28734,5240
dependable,impressive,0.53077,18712,10893,18768,11542
ashtray,furniture,0.530461,11847,2465,9705,4193
furniture,cupboard,0.529687,9705,4193,13792,5579
mosquito,cactus,0.527809,13044,2422,16942,2556
flashlight,microscope,0.527104,16743,4756,12484,2625
tornado,factory,0.526984,12086,2682,12323,2747
celery,lollipop,0.525378,15401,2651,15007,3409
bakery,factory,0.524992,1878,1074,12323,2747
lake,stadium,0.524746,52828,19611,9402,2575
zebra,farmer,0.524038,12816,3325,51626,13514
shirt,bracelet,0.523965,30790,12881,17229,3445
cactus,statue,0.522952,16942,2556,18933,3333
alligator,mosquito,0.522635,14489,2654,13044,2422
ashtray,faucet,0.52103,11847,2465,12084,3012
billboard,blackboard,0.519891,10861,2501,12124,2532
microphone,bracelet,0.519309,13025,3324,17229,3445
snowman,statue,0.519213,36710,8243,18933,3333
jazz,dancer,0.518633,16087,2638,10269,4077
furniture,cardboard,0.518196,9705,4193,12298,4652
farmer,reindeer,0.51766,51626,13514,11544,2589
billboard,sidewalk,0.51765,10861,2501,4563,3519
bakery,oven,0.516505,1878,1074,35372,15914
useful,harmless,0.51601,22551,12885,17153,11298
dangerous,harmless,0.514175,55359,39378,17153,11298
flashlight,bathrobe,0.513867,16743,4756,11354,2483
freezer,factory,0.513129,11178,3284,12323,2747
bathtub,cupboard,0.510817,13356,3729,13792,5579
bathtub,bedroom,0.510356,13356,3729,18923,11269
furniture,comfy,0.509468,9705,4193,3373,2981
wallet,necklace,0.509027,14651,2931,20246,6927
bakery,cupboard,0.509,1878,1074,13792,5579
bakery,freezer,0.507986,1878,1074,11178,3284
mailman,owner,0.507941,6980,2494,54977,31114
bakery,airport,0.506223,1878,1074,10614,4177
notebook,bathrobe,0.506057,14368,2860,11354,2483
bathtub,bathrobe,0.505401,13356,3729,11354,2483
flashlight,cardboard,0.505192,16743,4756,12298,4652
notebook,exam,0.505053,14368,2860,10447,2469
shirt,lollipop,0.504772,30790,12881,15007,3409
freezer,yogurt,0.504734,11178,3284,16802,2791
snowman,penguin,0.503433,36710,8243,12146,3700
muffin,oven,0.503322,14239,2450,35372,15914
ambulance,stadium,0.503088,14259,3410,9402,2575
basement,backyard,0.502877,1990,1097,32735,23198
necklace,bathrobe,0.502864,20246,6927,11354,2483
factory,airport,0.501667,12323,2747,10614,4177
flashlight,bedroom,0.501174,16743,4756,18923,11269
tasty,lollipop,0.500235,50150,31870,15007,3409
lung,tummy,0.499897,4212,1551,14339,10501
fridge,yogurt,0.499033,19888,8594,16802,2791
helpful,thankful,0.498876,42998,30311,21734,21144
microphone,laser,0.497844,13025,3324,14374,2472
sofa,bedroom,0.497705,10685,6662,18923,11269
furniture,bathrobe,0.496944,9705,4193,11354,2483
helicopter,stadium,0.495495,17323,2681,9402,2575
pizza,lollipop,0.494135,28734,5240,15007,3409
soccer,stadium,0.493649,5513,2134,9402,2575
bakery,yogurt,0.493426,1878,1074,16802,2791
microphone,bathrobe,0.492673,13025,3324,11354,2483
billboard,stadium,0.49214,10861,2501,9402,2575
mailman,ambulance,0.491577,6980,2494,14259,3410
violin,necklace,0.491337,15442,2640,20246,6927
ashtray,twig,0.490181,11847,2465,13141,2925
violin,notebook,0.49009,15442,2640,14368,2860
tornado,stadium,0.489072,12086,2682,9402,2575
classroom,airport,0.488514,9899,4439,10614,4177
basement,sofa,0.487529,1990,1097,10685,6662
microscope,notebook,0.487275,12484,2625,14368,2860
muffin,violin,0.48667,14239,2450,15442,2640
bedroom,bedtime,0.486624,18923,11269,2913,2671
flashlight,sunglasses,0.486525,16743,4756,13390,3016
dependable,helper,0.485157,18712,10893,11184,8180
wealthy,impressive,0.48432,21283,11226,18768,11542
helper,dancer,0.484124,11184,8180,10269,4077
ashtray,cupboard,0.483634,11847,2465,13792,5579
eager,obedient,0.483114,19092,15839,19027,11557
tornado,scary,0.481906,12086,2682,92689,61887
elephant,farmer,0.4816,43111,13809,51626,13514
tiny,squeaky,0.481509,117813,76770,7262,1902
twig,celery,0.481054,13141,2925,15401,2651
speedy,squeaky,0.480812,9357,1436,7262,1902
furniture,blackboard,0.480492,9705,4193,12124,2532
violin,dancer,0.479776,15442,2640,10269,4077
ashtray,blackboard,0.479573,11847,2465,12124,2532
helicopter,spaceship,0.478834,17323,2681,3926,1968
sunglasses,necklace,0.477147,13390,3016,20246,6927
alligator,cactus,0.476949,14489,2654,16942,2556
bakery,fridge,0.476506,1878,1074,19888,8594
kitchen,sofa,0.476438,145366,104320,10685,6662
noon,bedtime,0.473812,3836,2611,2913,2671
pond,faucet,0.473253,147151,61012,12084,3012
barn,stadium,0.472476,22537,8162,9402,2575
factory,cupboard,0.472183,12323,2747,13792,5579
microphone,notebook,0.471754,13025,3324,14368,2860
cupboard,yogurt,0.471463,13792,5579,16802,2791
twig,cactus,0.470827,13141,2925,16942,2556
muffin,microphone,0.470816,14239,2450,13025,3324
sofa,cupboard,0.469959,10685,6662,13792,5579
mailman,wallet,0.469459,6980,2494,14651,2931
helpful,respectful,0.469375,42998,30311,9727,8409
dependable,graceful,0.469083,18712,10893,16166,11505
bedroom,comfy,0.469075,18923,11269,3373,2981
squeaky,reindeer,0.468819,7262,1902,11544,2589
comet,spaceship,0.467864,16536,2596,3926,1968
ashtray,microphone,0.467602,11847,2465,13025,3324
classroom,math,0.466999,9899,4439,14178,2775
lollipop,bathrobe,0.466642,15007,3409,11354,2483
shirt,notebook,0.465836,30790,12881,14368,2860
ashtray,wallet,0.465792,11847,2465,14651,2931
comet,stadium,0.465137,16536,2596,9402,2575
factory,ambulance,0.464949,12323,2747,14259,3410
flashlight,spaceship,0.464873,16743,4756,3926,1968
alligator,statue,0.464336,14489,2654,18933,3333
flashlight,notebook,0.464049,16743,4756,14368,2860
bracelet,dancer,0.463579,17229,3445,10269,4077
faucet,cactus,0.462987,12084,3012,16942,2556
furniture,faucet,0.462387,9705,4193,12084,3012
bakery,lemonade,0.461918,1878,1074,7094,2266
basement,freezer,0.461547,1990,1097,11178,3284
ashtray,bathrobe,0.461384,11847,2465,11354,2483
thief,ambulance,0.460637,15779,3855,14259,3410
bakery,melon,0.459582,1878,1074,18246,2607
alligator,reindeer,0.459545,14489,2654,11544,2589
twig,bracelet,0.459378,13141,2925,17229,3445
spider,harmless,0.458688,37303,7464,17153,11298
fridge,bedroom,0.458071,19888,8594,18923,11269
violin,laser,0.457886,15442,2640,14374,2472
fridge,sofa,0.457528,19888,8594,10685,6662
tiny,spider,0.45678,117813,76770,37303,7464
billboard,comet,0.456337,10861,2501,16536,2596
wealthy,farmer,0.456135,21283,11226,51626,13514
wealthy,helpful,0.455802,21283,11226,42998,30311
ashtray,airplane,0.454993,11847,2465,2638,1197
fridge,faucet,0.453976,19888,8594,12084,3012
pond,kangaroo,0.452825,147151,61012,11222,2729
muffin,bathrobe,0.452479,14239,2450,11354,2483
kitchen,pizza,0.452008,145366,104320,28734,5240
helmet,necklace,0.451885,16276,5286,20246,6927
shirt,necklace,0.451009,30790,12881,20246,6927
obedient,helper,0.451008,19027,11557,11184,8180
tornado,basement,0.450865,12086,2682,1990,1097
tasty,impressive,0.450763,50150,31870,18768,11542
microscope,math,0.450525,12484,2625,14178,2775
comet,airport,0.450483,16536,2596,10614,4177
wealthy,dependable,0.45023,21283,11226,18712,10893
bakery,tasty,0.450037,1878,1074,50150,31870
lung,alligator,0.449984,4212,1551,14489,2654
helicopter,alligator,0.449563,17323,2681,14489,2654
helpful,harmless,0.449355,42998,30311,17153,11298
lake,faucet,0.449259,52828,19611,12084,3012
basement,factory,0.448608,1990,1097,12323,2747
cupboard,faucet,0.44858,13792,5579,12084,3012
notebook,classroom,0.447942,14368,2860,9899,4439
flashlight,microphone,0.447938,16743,4756,13025,3324
hippo,cactus,0.447847,13361,2643,16942,2556
giraffe,reindeer,0.447722,10869,4710,11544,2589
flashlight,helmet,0.447394,16743,4756,16276,5286
muffin,bracelet,0.446825,14239,2450,17229,3445
earthquake,ambulance,0.446705,6802,2732,14259,3410
lung,microphone,0.445258,4212,1551,13025,3324
furniture,factory,0.444226,9705,4193,12323,2747
useful,obedient,0.444061,22551,12885,19027,11557
microphone,airplane,0.443884,13025,3324,2638,1197
ashtray,cardboard,0.443571,11847,2465,12298,4652
helmet,ambulance,0.443541,16276,5286,14259,3410
graceful,loyal,0.443447,16166,11505,21069,11893
elderly,impressive,0.443417,24020,11134,18768,11542
twig,melon,0.443269,13141,2925,18246,2607
farmer,kangaroo,0.442962,51626,13514,11222,2729
helicopter,kangaroo,0.442224,17323,2681,11222,2729
statue,stadium,0.442153,18933,3333,9402,2575
dancer,statue,0.442002,10269,4077,18933,3333
billboard,factory,0.44188,10861,2501,12323,2747
helicopter,billboard,0.440951,17323,2681,10861,2501
zebra,cactus,0.440357,12816,3325,16942,2556
notebook,teacher,0.44027,14368,2860,43932,18971
scary,impressive,0.440094,92689,61887,18768,11542
farmer,owner,0.440038,51626,13514,54977,31114
helicopter,hippo,0.439958,17323,2681,13361,2643
microphone,lollipop,0.439918,13025,3324,15007,3409
useful,helper,0.439911,22551,12885,11184,8180
basement,oven,0.439896,1990,1097,35372,15914
airplane,laser,0.439358,2638,1197,14374,2472
freezer,penguin,0.439335,11178,3284,12146,3700
elderly,smelly,0.439283,24020,11134,33591,13906
wealthy,smelly,0.439124,21283,11226,33591,13906
giraffe,alligator,0.439,10869,4710,14489,2654
bakery,billboard,0.438719,1878,1074,10861,2501
wallet,bathrobe,0.438621,14651,2931,11354,2483
thief,owner,0.438296,15779,3855,54977,31114
lake,airport,0.438293,52828,19611,10614,4177
farmer,mailman,0.438286,51626,13514,6980,2494
cactus,kangaroo,0.438164,16942,2556,11222,2729
eager,dependable,0.437791,19092,15839,18712,10893
flashlight,shirt,0.437463,16743,4756,30790,12881
kitchen,yogurt,0.436885,145366,104320,16802,2791
bakery,lollipop,0.436828,1878,1074,15007,3409
lung,ambulance,0.43676,4212,1551,14259,3410
tiny,mosquito,0.436547,117813,76770,13044,2422
helicopter,mosquito,0.436126,17323,2681,13044,2422
fridge,barn,0.435705,19888,8594,22537,8162
twig,necklace,0.43556,13141,2925,20246,6927
elephant,squeaky,0.435382,43111,13809,7262,1902
basement,spaceship,0.43472,1990,1097,3926,1968
noon,comet,0.434625,3836,2611,16536,2596
microphone,necklace,0.434622,13025,3324,20246,6927
tornado,thief,0.4344,12086,2682,15779,3855
faucet,laser,0.434284,12084,3012,14374,2472
bakery,stadium,0.434056,1878,1074,9402,2575
pond,sandbox,0.433973,147151,61012,12385,8686
giraffe,penguin,0.433809,10869,4710,12146,3700
jazz,graceful,0.433768,16087,2638,16166,11505
mailman,thief,0.433651,6980,2494,15779,3855
pizza,cupboard,0.433387,28734,5240,13792,5579
faucet,statue,0.433336,12084,3012,18933,3333
lemonade,melon,0.433129,7094,2266,18246,2607
hippo,statue,0.432957,13361,2643,18933,3333
faucet,blackboard,0.432036,12084,3012,12124,2532
winner,soccer,0.431727,5291,4738,5513,2134
elderly,graceful,0.431277,24020,11134,16166,11505
tasty,useful,0.431235,50150,31870,22551,12885
barn,reindeer,0.431022,22537,8162,11544,2589
pond,cactus,0.430422,147151,61012,16942,2556
lake,sunlight,0.430249,52828,19611,3160,3012
basement,fridge,0.430105,1990,1097,19888,8594
helpful,impressive,0.429961,42998,30311,18768,11542
muffin,twig,0.428831,14239,2450,13141,2925
ashtray,spider,0.428623,11847,2465,37303,7464
flashlight,basement,0.428614,16743,4756,1990,1097
backyard,cardboard,0.428222,32735,23198,12298,4652
impressive,harmless,0.428215,18768,11542,17153,11298
useful,loyal,0.427798,22551,12885,21069,11893
cupboard,classroom,0.427367,13792,5579,9899,4439
farmer,alligator,0.42728,51626,13514,14489,2654
barn,pond,0.426742,22537,8162,147151,61012
microscope,harmless,0.426646,12484,2625,17153,11298
factory,thief,0.426472,12323,2747,15779,3855
scary,spider,0.426413,92689,61887,37303,7464
twig,squeaky,0.426333,13141,2925,7262,1902
lung,exam,0.425728,4212,1551,10447,2469
jazz,stadium,0.425528,16087,2638,9402,2575
cardboard,airplane,0.425032,12298,4652,2638,1197
freezer,faucet,0.424927,11178,3284,12084,3012
spaceship,laser,0.424849,3926,1968,14374,2472
microscope,blackboard,0.424333,12484,2625,12124,2532
faucet,bathrobe,0.424233,12084,3012,11354,2483
farmer,giraffe,0.423838,51626,13514,10869,4710
lung,microscope,0.423662,4212,1551,12484,2625
ambulance,laser,0.423592,14259,3410,14374,2472
fridge,factory,0.42285,19888,8594,12323,2747
hippo,mosquito,0.422712,13361,2643,13044,2422
tasty,lemonade,0.42141,50150,31870,7094,2266
furniture,microscope,0.421408,9705,4193,12484,2625
muffin,ashtray,0.421352,14239,2450,11847,2465
cardboard,laser,0.421003,12298,4652,14374,2472
loyal,owner,0.420986,21069,11893,54977,31114
helpful,grumpy,0.420785,42998,30311,38590,13482
muffin,fridge,0.420621,14239,2450,19888,8594
microscope,cactus,0.420368,12484,2625,16942,2556
smelly,impressive,0.419902,33591,13906,18768,11542
violin,lollipop,0.419787,15442,2640,15007,3409
airplane,stadium,0.419732,2638,1197,9402,2575
muffin,notebook,0.419381,14239,2450,14368,2860
bedroom,notebook,0.419267,18923,11269,14368,2860
barn,lake,0.418932,22537,8162,52828,19611
useful,graceful,0.418645,22551,12885,16166,11505
elderly,dependable,0.418383,24020,11134,18712,10893
tornado,airplane,0.418103,12086,2682,2638,1197
ashtray,violin,0.418099,11847,2465,15442,2640
comet,spider,0.417549,16536,2596,37303,7464
fridge,billboard,0.417253,19888,8594,10861,2501
elderly,mailman,0.417076,24020,11134,6980,2494
bedroom,cardboard,0.417039,18923,11269,12298,4652
giraffe,cactus,0.417023,10869,4710,16942,2556
freezer,ashtray,0.41675,11178,3284,11847,2465
muffin,cupboard,0.416671,14239,2450,13792,5579
eager,useful,0.416539,19092,15839,22551,12885
bathtub,freezer,0.416392,13356,3729,11178,3284
tornado,spider,0.415927,12086,2682,37303,7464
sidewalk,cardboard,0.415455,4563,3519,12298,4652
eager,impressive,0.415354,19092,15839,18768,11542
tornado,dangerous,0.41513,12086,2682,55359,39378
pond,stadium,0.414865,147151,61012,9402,2575
microphone,blackboard,0.414832,13025,3324,12124,2532
cactus,melon,0.41471,16942,2556,18246,2607
spider,blackboard,0.414241,37303,7464,12124,2532
birthday,pizza,0.414231,46154,24137,28734,5240
rainy,noon,0.413963,2083,1842,3836,2611
graceful,harmless,0.413896,16166,11505,17153,11298
kitchen,faucet,0.413895,145366,104320,12084,3012
bakery,classroom,0.413662,1878,1074,9899,4439
twig,microphone,0.413553,13141,2925,13025,3324
necklace,lollipop,0.413421,20246,6927,15007,3409
hippo,barn,0.413394,13361,2643,22537,8162
squeaky,kangaroo,0.413353,7262,1902,11222,2729
billboard,airport,0.413319,10861,2501,10614,4177
sidewalk,notebook,0.413184,4563,3519,14368,2860
obedient,impressive,0.412987,19027,11557,18768,11542
airport,exam,0.412943,10614,4177,10447,2469
helmet,lollipop,0.412353,16276,5286,15007,3409
tornado,laser,0.411497,12086,2682,14374,2472
spider,laser,0.411183,37303,7464,14374,2472
helmet,statue,0.411085,16276,5286,18933,3333
dependable,thankful,0.410787,18712,10893,21734,21144
ashtray,oven,0.410306,11847,2465,35372,15914
ashtray,earthquake,0.410181,11847,2465,6802,2732
notebook,cardboard,0.409967,14368,2860,12298,4652
shirt,blackboard,0.40971,30790,12881,12124,2532
mosquito,faucet,0.409507,13044,2422,12084,3012
comet,cactus,0.409481,16536,2596,16942,2556
hippo,bathtub,0.409139,13361,2643,13356,3729
basement,classroom,0.408914,1990,1097,9899,4439
tornado,mosquito,0.408758,12086,2682,13044,2422
elderly,obedient,0.408585,24020,11134,19027,11557
penguin,statue,0.407674,12146,3700,18933,3333
freezer,barn,0.407296,11178,3284,22537,8162
flashlight,violin,0.407119,16743,4756,15442,2640
microscope,celery,0.407008,12484,2625,15401,2651
mosquito,kangaroo,0.406855,13044,2422,11222,2729
thankful,loyal,0.406446,21734,21144,21069,11893
envious,impressive,0.406446,16312,11204,18768,11542
wealthy,thief,0.406209,21283,11226,15779,3855
kitchen,classroom,0.406061,145366,104320,9899,4439
helicopter,reindeer,0.405962,17323,2681,11544,2589
cactus,celery,0.405755,16942,2556,15401,2651
wealthy,loyal,0.405553,21283,11226,21069,11893
birthday,exam,0.405374,46154,24137,10447,2469
useful,smelly,0.404604,22551,12885,33591,13906
violin,math,0.404411,15442,2640,14178,2775
microscope,bracelet,0.404246,12484,2625,17229,3445
ashtray,comet,0.404236,11847,2465,16536,2596
useful,dangerous,0.404142,22551,12885,55359,39378
fridge,ashtray,0.404004,19888,8594,11847,2465
kangaroo,statue,0.403557,11222,2729,18933,3333
helicopter,laser,0.402892,17323,2681,14374,2472
microscope,mosquito,0.402694,12484,2625,13044,2422
lung,laser,0.40179,4212,1551,14374,2472
wealthy,useful,0.401707,21283,11226,22551,12885
bracelet,laser,0.401616,17229,3445,14374,2472
notebook,laser,0.401599,14368,2860,14374,2472
factory,statue,0.401586,12323,2747,18933,3333
microscope,bedroom,0.401585,12484,2625,18923,11269
billboard,lake,0.401582,10861,2501,52828,19611
scary,grumpy,0.400828,92689,61887,38590,13482
furniture,laser,0.400694,9705,4193,14374,2472
blackboard,laser,0.400631,12124,2532,14374,2472
spider,dancer,0.400193,37303,7464,10269,4077
raincoat,sidewalk,0.400113,1523,1185,4563,3519
sofa,comfy,0.400017,10685,6662,3373,2981
lake,sandbox,0.399929,52828,19611,12385,8686
speedy,ambulance,0.399894,9357,1436,14259,3410
backyard,pond,0.39969,32735,23198,147151,61012
billboard,jazz,0.399607,10861,2501,16087,2638
soccer,math,0.399368,5513,2134,14178,2775
farmer,factory,0.399119,51626,13514,12323,2747
obedient,thankful,0.398696,19027,11557,21734,21144
microscope,wallet,0.398644,12484,2625,14651,2931
lung,violin,0.398435,4212,1551,15442,2640
microphone,wallet,0.398394,13025,3324,14651,2931
billboard,mailman,0.398388,10861,2501,6980,2494
zebra,barn,0.398365,12816,3325,22537,8162
basement,dangerous,0.398182,1990,1097,55359,39378
birthday,noon,0.397866,46154,24137,3836,2611
noon,stadium,0.397811,3836,2611,9402,2575
helicopter,statue,0.397564,17323,2681,18933,3333
twig,violin,0.397424,13141,2925,15442,2640
lemonade,lollipop,0.397278,7094,2266,15007,3409
notebook,yogurt,0.396965,14368,2860,16802,2791
helicopter,penguin,0.396471,17323,2681,12146,3700
backyard,classroom,0.396084,32735,23198,9899,4439
pond,penguin,0.395953,147151,61012,12146,3700
obedient,graceful,0.395652,19027,11557,16166,11505
microphone,sunglasses,0.395528,13025,3324,13390,3016
